Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Manufacturers,Funding Details,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Sutriyono A., Elidjen","57194541233;56820271200;","Design of Knowledge Management System in PT Premier Oil Indonesia",2017,"Proceedings of 2016 International Conference on Information Management and Technology, ICIMTech 2016",,, 7930317,"135","140",,,"10.1109/ICIMTech.2016.7930317","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020729077&doi=10.1109%2fICIMTech.2016.7930317&partnerID=40&md5=8d3127f8675f4d49216ee9d3b5e7c275","Bina Nusantara University, Jakarta, Indonesia","Sutriyono, A., Bina Nusantara University, Jakarta, Indonesia; Elidjen, Bina Nusantara University, Jakarta, Indonesia","This paper is made with purpose to assess Knowledge Management Maturity in the PT Premier Oil Indonesia, so the company know what level they have and propose suggestion as an improvement for a rise to a higher level or the highest level. © 2016 IEEE.","application; design; development; Knowledge Management System (KMS)","Applications; Design; Information management; Knowledge based systems; development; Indonesia; Knowledge management system; Knowledge management",,,,,"Debowski, S., (2006) Knowledge Management, , John Wiley & Sons Australia, Ltd; Davenport, T., Prusak, L., (1998) Working Knowledge How Organizations Manage What They Know, , Harvard Business School Press; Prabowo, H., (2015) Knowledge @University, , Jakarta: Binus Media & Publishing; Dalkir, K., Knowledge management (2005) Theory & Practice, , Elsevier; Grant, R.M., (2013) The Development of KM in the Oil and Gas Industry; Kulkarny, U., Louis, R.S., Organizational self assessment of knowledge management maturity (2003) Ninth Americas Conference on Information System; Tiwana, A., (1999) Knowledge Management Toolkit; Tiwana, A., (1999) Knowledge Management Toolkit, p. P102; Oil, P., Premier oil web site (2015) Strategy and Business Model, , http//www.premier-oil.com/premieroil/about/vision-and-strategy, Picked August 27, 2015, Premier Oil Vision; Alammary, J., Fung, C.C., (2008) KM Strategic Alignment in The Gulf Cooperation Council Countries",,,"BINUS Univerity;IEEE Indonesia Section;Wiley","Institute of Electrical and Electronics Engineers Inc.","2016 International Conference on Information Management and Technology, ICIMTech 2016","16 November 2016 through 18 November 2016",,127842,,9781509033522,,,"English","Proc. Int. Conf. Inf. Manag. Technol., ICIMTech",Conference Paper,"Final","",Scopus,2-s2.0-85020729077
