Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Manufacturers,Funding Details,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Shane M., Wisnudrajat L., Sfenrianto S., Oktavianty T.","57216365890;57216369906;55371811200;57216360124;","E-Business Value Creation Factors that Affect Consumers' Intention to Shop Online at Shopee.co.id",2019,"2019 2nd International Seminar on Research of Information Technology and Intelligent Systems, ISRITI 2019",,, 9034604,"550","553",,,"10.1109/ISRITI48646.2019.9034604","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083346828&doi=10.1109%2fISRITI48646.2019.9034604&partnerID=40&md5=0e8967e9e08c762ab44e65ca7a2469de","Bina Nusantara University, Information System Management Department, Jakarta, 11480, Indonesia","Shane, M., Bina Nusantara University, Information System Management Department, Jakarta, 11480, Indonesia; Wisnudrajat, L., Bina Nusantara University, Information System Management Department, Jakarta, 11480, Indonesia; Sfenrianto, S., Bina Nusantara University, Information System Management Department, Jakarta, 11480, Indonesia; Oktavianty, T., Bina Nusantara University, Information System Management Department, Jakarta, 11480, Indonesia","The purpose of this study is to identify the factors that influence people to shop online at Shopee based on e-business value creation. There are many online marketplaces available in Indonesia, with Shopee being one of the fastest growing e-commerce players in Indonesia. This research aims to find out Shopee's customers demographic, and e-business value creation factors that influence consumers' intention to shop online using Shopee. Based on the data collected, the majority of Shopee's customers are in the 25-34 years old and 35-44 years age old group, and on average they spend less than 1 million Rupiah per month at Shopee. Out of all factors in the e-business value creation, the research shows that all factors (Complementarities, Lock-In, Novelty, and Efficiency) positively affect intention to use Shopee. © 2019 IEEE.","e-business; e-commerce; online shopping; shopee; value creation","Intelligent systems; E-business values; Indonesia; Intention to use; Lock-in; On-line marketplaces; Electronic commerce",,,,,"Konana, W., Yin, B., An Empirical Investigation of Net-Enabled Business Value (2004) MIS Q, 28 (4), p. 585; Merriam-Webster Internet | Definition of Internet by Merriam-Webster, , https://www.merriamwebster.com/dictionary/Internet, [Accessed: 14-Oct-2019]; Kaur, G., Traditional commerce vs ecommerce (2011) Int. Res. J. Manag. Sci. Technol, 1 (2), pp. 49-54; (2018) Internet Service Provider Association of Indonesia, , Penetration & Behavior Profile of Indonesian Internet Users; (2016) Penciptaan Nilai Pada Ebusiness/e-commerce, , https://sis.binus.ac.id/2016/08/22/penciptaannilai-pada-e-businesse-commerce/, BINUS University. [Accessed: 18-Oct-2019]; Psaila, G., Roland, W., E-commerce and web technologies (2007) 8th International Conference, EC-Web, 2007; Vesterinen, O., Value creation and co-creation: Organisational approach to online service innovation; Amit, R., Zott, C., Value creation in ebusiness (2001) Strateg. Manag. J",,"Wibowo F.W.",,"Institute of Electrical and Electronics Engineers Inc.","2nd International Seminar on Research of Information Technology and Intelligent Systems, ISRITI 2019","5 December 2019 through 6 December 2019",,158597,,9781728145204,,,"English","Int. Semin. Res. Inf. Technol. Intell. Syst., ISRITI",Conference Paper,"Final","",Scopus,2-s2.0-85083346828
