Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Manufacturers,Funding Details,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Tricahyo V.A., Isa S.M.","57218795054;57216658927;","Classification of indonesian presidential campaign on twitter using word2vec",2020,"International Journal of Advanced Trends in Computer Science and Engineering","9","4", 193,"5501","5508",,,"10.30534/ijatcse/2020/193942020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090281633&doi=10.30534%2fijatcse%2f2020%2f193942020&partnerID=40&md5=d917d4784116a51cdb558758778b8337","Computer Science Department, Bina Nusantara University, Jakarta, 11480, Indonesia","Tricahyo, V.A., Computer Science Department, Bina Nusantara University, Jakarta, 11480, Indonesia; Isa, S.M., Computer Science Department, Bina Nusantara University, Jakarta, 11480, Indonesia","Indonesia is a country that use democracy system and one of the largest in the world. The process of democracy continues every 5 years and always raises the pros and cons in the community especially on social media. This research explains the process of presidential election in Indonesia using Word2Vec as an extraction feature. Some classifications used are K-Nearest Neighbors (K-NN), Naïve Bayes, Decision Tree, Random Forest, and Support Vector Machine (SVM) to decide sentiment. The purpose of this research is to compare several classifications as well as to know the highest accuracy of some classification use. Post data about presidential candidates through the crawling process on social media Twitter. Data originating directly from the community and national media produce variations of various responses. The data processed is as much as 640 in Bahasa Indonesia with the keywords Prabowo, Sandi, Jokowi, and Ma'ruf. The results showed the highest accuracy gained when using the Random Forest Classification method, with the highest accuracy reaching 98.33% and lowest accuracy reaching 81.96% using Support Vector Machine. © 2020, World Academy of Research in Science and Engineering. All rights reserved.","Indonesian Election; Machine Learning; Sentiment Analysis; Word2Vec",,,,,,"(2019) Q2 Global Digital Statshot, , DataReportal, Available: datareportal.com. [Accessed: 02-Dec-2019]; Ardha, B., Social Media Sebagai Media Kampanye Partai Politik 2014 di Indonesia (2014) J. Visi Komun, 13 (1), pp. 105-120; Laure, P., (2006) Political Strategy and Tactics: A Practical Guide, , Lakehead University in Thunder Bay, Ontario, Canada: Nova Science Pub Inc; Pinto, J. P., Maurari, V. T, Kelur, S., Twitter Sentiment Analysis: A Political View (2020) Int. J. Adv. Trends Comput. Sci. Eng, 9 (1), pp. 723-729. , https://doi.org/10.30534/ijatcse/2020/103912020; Harlian, M., (2006) Machine Learning Text Categorization, , Austin: The University of Texas; Marti, H., What is Text Mining? (2003), http://people.ischool.berkeley.edu/~hearst/text-mining.html, SIMS, UC Berkeley, Available: [Accessed: 01-Dec-2019]; Rustiana, N., Rahayu, Deden, Analisis Sentimen Pasar Otomotif Mobil: Tweet Twitter Menggunakan Naive Bayes (2017) J. Simetris, 8 (1), pp. 113-120; Saraswati, N. W. S., Naive Bayes Classifier dan Support Vector Machines untuk Sentiment Analysis (2013) SESINDO, pp. 585-591; Ganesh, A., Sentiment Analysis: A Comparative Study on Different Approaches (2016) ELSEVIER Procedia Comput. Sci, 87, pp. 44-49. , https://doi.org/10.1016/j.procs.2016.05.124, D. M D, S. C, and; Michelle, D., (2010) Sentiment Analysis, Hard But Worth It!, , Available: customerthink.com. [Accessed: 02-Dec-2019]; Jotheeswaran, J., Koteeswaran, S. D., Sentiment Analysis: A Survey of Current Research and Techniques (2015) Int. J. Innov. Res. Comput. Commun. Eng, 3 (5), pp. 3749-3757; Liu, B., (2012) Sentiment Analysis and Opinion Mining, , Chicago, USA: Morgan & Claypool Publishers; Deibel, S., (2008) Executive Summary: The Python Software Foundation; (2019), https://www.anaconda.com/products/individual, Anaconda, Your Data Science Toolkit-Individual Edition, Available: [Accessed: 03-Dec-2019]; Parikh, Y., Palusa, A., Kasthuri, S., Mehta, R., Rana, D., Efficient Word2Vec Vectors for Sentiment Analysis to Improve Commercial Movie Success (2018) Springer Nat. Singapore-Lect. Notes, pp. 269-279; Djaballah, K. A., Boukhalfa, Kamel, Boussaid, O., Sentiment Analysis of Twitter Messages using Word2Vec by Weighted Average (2019) IEEE-Sixth Int. Conf. Soc. Netw. Anal. Manag. Secur, pp. 223-228; Farhan, A. N., Khodra, M. L., Sentiment-specific Word Embedding for Indonesian Sentiment Analysis (2017) IEEE-Int. Conf. Adv. Informatics, Concepts, Theory, Appl, , https://doi.org/10.1109/ICAICTA.2017.8090964; Buntoro, G. A., Analisis Sentimen Calon Gubernur DKI Jakarta 2017 di Twitter (2017) Integer J, 2 (1), pp. 32-41; Fauzi, M. A., Yuniarti, A., Ensemble Method for Indonesian Twitter Hate Speech Detection (2018) Indones. J. Electr. Eng. Comput. Sci, 11 (1), pp. 294-299; Andana, E. K., Othman, M., Ibrahim, R., Comparative Analysis of Text Classification Using Naive Bayes and Support Vector Machine in Detecting Negative Content in Indonesian Twitter (2019) Int. J. Adv. Trends Comput. Sci. Eng, 8 (1.3), pp. 356-362. , https://doi.org/10.30534/ijatcse/2019/6481.32019; Tian, H., Wu, L., Microblog Emotional Analysis Based on TF-IWF Weighted Word2vec Model (2019) IEEE-9th Int. Conf. Softw. Eng. Serv. Sci, pp. 893-896; Buladaco, M. V. M., Buladaco, J. S., Cantero, L. M., Sentiment Analysis on Public Land Transport Infrastructure in Davao Region Using Machine Learning Algorithms (2020) Int. J. Adv. Trends Comput. Sci. Eng, 9 (1), pp. 685-690. , https://doi.org/10.30534/ijatcse/2020/97912020; Azhar, Y., Arifin, A. Z., Purwitasari, D., Otomatisasi Perbandingan Produk Berdasarkan Bobot Fitur Pada Teks Opini (2013) J. Ilm. Ilmu Komput. Univ. Udayana, 6 (2), pp. 31-34; Tala, F. Z., (2003) A Study of Stemming Effects on Information Retrieval in Bahasa Indonesia, , Amsterdam, Netherlands: Universiteit van Amsterdam; Putra, D., (2010) Pengolahan Citra Digital, , Yogyakarta: Andi Offset; Visa, S., Ramsay, B., Ralescu, A., Knaap, E., Confusion Matrix-based Feature Selection (2011) Proc. 22nd Midwest Artif. Intell. Cogn. Sci. Conf; Patil, T. R., Sherekar, S. S., Performance Analysis of Naive Bayes and J48 Classification Algorithm for Data Classification (2013) Int. J. Comput. Sci. Appl, 6 (2); Bustami, Penerapan Algoritma Naive Bayes Untuk Mengklasifikasi Data Nasabah Asuransi (2013) TECHSI J. Penelit. Tek. Inform, 8 (1), pp. 127-146; Dulhare, U., Prediction System for Heart Disease Using Naive Bayes (2018) Int. J. Adv. Comput. Math. Sci; Basuki, A., Syarif, I., Decision Tree (2003) Politeknik Elektronika Negeri Surabaya, , http://basuki.lecturer.pens.ac.id, Available: [Accessed: 04-Dec-2019]; Breimen, L., (2001) Random Forests Machine Learning, , Berkeley, California: University of California; Han, J., Kamber, M., Pei, J., (2012) Data Mining: Concept and Technique, , 3rd Edition. New York: Morgan Kaufmann; Nugroho, A. S., Witarto, A. B., Handoko, D., Application of Support Vector Machine in Bioinformatics (2003) Proceeding Indones. Sci. Meet. Cenral Japan; Cortes, C., Vapnik, V., (1995) Support-Vector Networks, , Boston: Kluwer Academic",,,,"World Academy of Research in Science and Engineering",,,,,22783091,,,,"English","Int. J. Adv. Trends Comput. Sci. Eng.",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-85090281633
