Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Manufacturers,Funding Details,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Syamsuddin D., Wijaya V., Bernando A.","57193342101;57209451784;57209452644;","The phenomenon of blusukan strategy with 3D AVATAR concept in political campaign of West Java governor (A case study: Mr Ridwan Kamil and Mr Uu Ruzhanuk Ulum as candidate election)",2019,"Journal of Physics: Conference Series","1175","1", 012241,"","",,,"10.1088/1742-6596/1175/1/012241","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067825375&doi=10.1088%2f1742-6596%2f1175%2f1%2f012241&partnerID=40&md5=e7e09f8ac58c6b6b463e779b92d90999","Animation Program, Visual Communication Design Department, School of Design, Bina Nusantara University, Jakarta, 11480, Indonesia","Syamsuddin, D., Animation Program, Visual Communication Design Department, School of Design, Bina Nusantara University, Jakarta, 11480, Indonesia; Wijaya, V., Animation Program, Visual Communication Design Department, School of Design, Bina Nusantara University, Jakarta, 11480, Indonesia; Bernando, A., Animation Program, Visual Communication Design Department, School of Design, Bina Nusantara University, Jakarta, 11480, Indonesia","The purpose of this study is to answer the question: Is AVATAR's political campaign method unable to replace the original figure of the candidate for Governor of West Java, Ridwan Kamil, so as to convince them to vote. This study is focus on the phenomenon of communication involving 3D Virtual elements in the form of AVATAR, the candidate pair of West Java Governor, Ridwan Kamil, in order to greet and conduct dialogues directly toward the prospective voters in remote isolated area of Western Java that is not reached by the internet network, using the fleet campaign car as much as 6 fleets in which there is a campaign tool that one of them conceptualize duplication of Ridwan Kamil character in the form of 3D Avatar. The research method chosen is from Schutz's phenomenomology based on the meaning of the reaction to the avatar campaign method of the candidate pair of West Java governor Ridwan Kamil in pilikada 2018. © Published under licence by IOP Publishing Ltd.",,"Governors; 3D Avatars; Campaign tools; Phenomenomology; Political campaign; research methods; Virtual elements; West javas; Three dimensional computer graphics",,,,,"http://www.cbbindonesia.com/pilkadaserentak/nasional/2018042111591-32-292467/kpu-tetapkan-jumlah-pemilih-jabar-317-juta-orang, CBB Indonesia 2018 KPU Tetapkan Jumlah Pemilih Jabar 31,7 Juta Orang; (2018) Ridwan Kamil Bikin Mobil Avatar Untuk Kampanye Interaktif, , http://news.detik.com/berita-jawa-barat/d-3991713/ridwan-kamil-bikin-mobil-avatar-untuk-kampanye-interaktif, DetikNews; Rakyat, P., (2018) Avatar, Cara Ridwan Kamil Datangi Tempat Terpencil di Jabar, , http://www.pikiran-rakyat.com/jawa-barat/2018/04/2/avatar-cara-ridwan-kamil-datangi-tempat-terpencil-di-jabar-423448; Funkhouser, G., Shaw, E.F., (1990) Journal of Communication, 40 (2), pp. 75-87; (2018) Avatar, , https://www.techopedia.com/definition/4624/avatar, Technopedia Dictionary; Babcock, C.M., (1952) The Journal of Communication, 2 (1), pp. 64-68; Mulyana, D., (2005) Ilmu Komunikasi Suatu Pengantar, , (Bandung: Penerbit PT. Remaja Rosdakarya); Aw, S., (2010) Komunikasi Sosial Budaya, , (Yogyakarta: Graha Ilmu); Samovar, L.A., Porter, R.E., (1991) Communication between Culture, , (Belmont, California: Wadsworth)",,,,"Institute of Physics Publishing","1st International Conference on Advance and Scientific Innovation, ICASI 2018","23 April 2018 through 24 April 2018",,148653,17426588,,,,"English","J. Phys. Conf. Ser.",Conference Paper,"Final","All Open Access, Bronze",Scopus,2-s2.0-85067825375
