Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Manufacturers,Funding Details,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Al Faris F.Z., Suharjito, Diana, Nugroho A.","57205460756;55390566600;57193808772;24477818100;","Development of Data Warehouse to Improve Services in IT Services Company",2018,"Proceedings of 2018 International Conference on Information Management and Technology, ICIMTech 2018",,, 8528146,"483","488",,1,"10.1109/ICIMTech.2018.8528146","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058320546&doi=10.1109%2fICIMTech.2018.8528146&partnerID=40&md5=6383b291f298b72bf3f049665d5660e9","Computer Science Department, Bina Nusantara University, BINUS Graduate Program-Master of Computer Science, Jakarta, 11480, Indonesia","Al Faris, F.Z., Computer Science Department, Bina Nusantara University, BINUS Graduate Program-Master of Computer Science, Jakarta, 11480, Indonesia; Suharjito, Computer Science Department, Bina Nusantara University, BINUS Graduate Program-Master of Computer Science, Jakarta, 11480, Indonesia; Diana, Computer Science Department, Bina Nusantara University, BINUS Graduate Program-Master of Computer Science, Jakarta, 11480, Indonesia; Nugroho, A., Computer Science Department, Bina Nusantara University, BINUS Graduate Program-Master of Computer Science, Jakarta, 11480, Indonesia","On time service delivery is one of the ultimate goal of IT services company. The aim of this study is developing data warehouse to help company keeping up the delivery service time is always on target. This study starts with identifying the problem, data collection, literature study, then develop the data warehouse, making analysis with OLAP, build report and dashboard as needed, and at last evaluation of data warehouse already developed. Extract Transform Load process (ETL) transferred data from operational database to data warehouse. OLAP analysis features in data warehouse can help company to analyse information from multidimensional data; report and dashboard build from information in the data warehouse can help sales team to know what best strategy and making decision. As the result, data warehouse that has been built can help sales team deliver the services on time to their customers. © 2018 IEEE.","dashboard; data warehouse; decision making; ETL; kimball methodology; OLAP; pentaho; report","Decision making; Information management; Sales; dashboard; kimball methodology; OLAP; pentaho; report; Data warehouses",,,,,"Kimball, R., Ross, M., (2013) The Data Warehouse Toolkit : The Definitive Guide to Dimensional Modelling Third Edition, Indianapolis: John, , Wiley & Sons, Inc; Khan, A., Ehsan, N., Mirza, E., Sarwar, S.Z., Integration between customer relationship management (CRM) and Data Warehousing (2012) Procedia Technology, 1, pp. 239-249; Pardillo, J., Mazon, J.N., Trujillo, J., Extending OCL for OLAP querying on conceptual multidimensional (2010) Information Science, 180 (5), pp. 584-601; Paskarina, S., Ayub, M., Aplikasi analisis data kesehatan dengan memanfaatkan teknologi olap untuk departemen Kesehatan PT. Ateja Multi Industri (2010) Jurnal Informatika, 6 (2), pp. 119-130; Dash, S., Mishra, S., Implementation of data warehousing in online sales company (2013) International Journal of Computer Trends and Technology (IJCTT), 4 (7), pp. 2330-2334; Prihatin, N., Perancangan data warehouse calon mahasiswa baru politeknik negeri lhokseumawe (2013) Jurnal Litek, pp. 62-66; He, X.J., Sheu, M., Data warehousing for supply chain management with case analysis (2006) International Journal and Enterprise Development, 3 (5), pp. 438-452; Kimball, R., Ross, M., (2016) The Kimball Group Reader: Relentlessly Practical Tools for Data Warehousing and Business Intelligence, Second Edition, , Indinianapolis, IN: John Wiley & Sons, Inc",,,"BINUS University;IEEE Indonesia Section","Institute of Electrical and Electronics Engineers Inc.","3rd International Conference on Information Management and Technology, ICIMTech 2018","3 September 2018 through 5 September 2018",,142373,,9781538658215,,,"English","Proc. Int. Conf. Inf. Manag. Technol., ICIMTech",Conference Paper,"Final","",Scopus,2-s2.0-85058320546
