Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Manufacturers,Funding Details,Funding Text 1,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Purnomo A., Firdaus M., Sutiksno D.U., Latukismo T.H., Rachmahani H.","57199228691;57219570987;57195229091;57219572501;57219563762;","A study of digital market status using the bibliometric approach during four decades",2020,"Proceedings of 2020 International Conference on Information Management and Technology, ICIMTech 2020",,, 9211201,"458","463",,,"10.1109/ICIMTech50083.2020.9211201","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85093917282&doi=10.1109%2fICIMTech50083.2020.9211201&partnerID=40&md5=0634823c96e7c0196e2bc47dca46efc4","BINUS Business School Undergraduate Program, Bina Nusantara University, Entrepreneurship Department, Jakarta, 11480, Indonesia; Universitas Nahdlatul Ulama Sidoarjo, English Language Education Department, Sidoarjo, Indonesia; Politeknik Negeri Ambon, Business Administration Department, Ambon, Indonesia; Krisnadwipayana University of Jakarta, Management Department, Jakarta, Indonesia","Purnomo, A., BINUS Business School Undergraduate Program, Bina Nusantara University, Entrepreneurship Department, Jakarta, 11480, Indonesia; Firdaus, M., Universitas Nahdlatul Ulama Sidoarjo, English Language Education Department, Sidoarjo, Indonesia; Sutiksno, D.U., Politeknik Negeri Ambon, Business Administration Department, Ambon, Indonesia; Latukismo, T.H., Krisnadwipayana University of Jakarta, Management Department, Jakarta, Indonesia; Rachmahani, H., BINUS Business School Undergraduate Program, Bina Nusantara University, Entrepreneurship Department, Jakarta, 11480, Indonesia","Digital markets and digitalization were developed and were driven by online shopping, consumer lifestyles, and entrepreneurial spirit. It has been research yet the notion about digital market review study which showed the big picture using data from all countries. This research aims to map the status of the digital market studies indexed Scopus using the bibliometrics approach. The study conducted the bibliometrics method and analyzed research data using the service of analyzing search results from Scopus and the VOSviewer application. Research data of 337 academic documents published from 1976 to 2019 obtained from the Scopus database in March 2020. The results revealed about the most productive countries, research institutes, and individual researchers in digital market studies are the United States, Yale University, and Alexander Schachinger. The most intensive subject area and sources of publications in the digital market studies are computer science and Ink World. Besides, Spain was one of the collaborative researcher group map. This research proposed a convergence axis classification consisting of digital market studies to characterize the body of knowledge generated from four decades of studies: Management information system, E-commerce, Digital printing, Data, and Digitalization, abbreviated as MEDDD themes. © 2020 IEEE.","Bibliometric; Digital market; Scopus; Vosviewer","Classification (of information); Electronic commerce; Bibliometrics; Body of knowledge; Digital markets; Online shopping; Research data; Research institutes; Scopus database; Yale University; Information management",,,,"Universitas Airlangga, UNAIR","We thank to Universitas Airlangga for accessing the Scopus database. We would like to thank our friends, teachers, parents, family, and Indonesia.","Kapustina, L.V., Martynova, I.A., (2020) Training Employees in the Digital Economy with the Use of Video Games, pp. 444-454; Botta, M., Wiedemann, K., The interaction of eu competition, consumer, and data protection law in the digital economy: The regulatory dilemma in the facebook odyssey (2019) Antitrust Bull., 64 (3), pp. 428-446. , Sep; Fuchikawa, K., Regulations of digital platform markets under the Japanese antimonopoly act: Does the regulation of unfair trade practices solve the gordian knot of digital markets? (2020) Antitrust Bull., 65 (1), pp. 102-119. , Mar; Agarwal, R., Helfat, C.E., Strategic renewal of organizations (2009) Organ. Sci., 20 (2), pp. 281-293. , Apr; Macek, J., (2004) Koncept Rané Kyberkultury, , Masarykova univerzita; Licoppe, C., Faire ses courses par téléphone ou par internet. Médiations technologiques, forme des échanges, de la relation commerciale et de la consommation (2001) Réseaux, 2 (106), pp. 73-101; Hansson, L., (2017) Promoting Ethical Consumption: The Construction of Smartphone Apps As"" Ethical"" Choice Prescribers, , Routledge; Kumar, A., Mangla, S.K., Luthra, S., Rana, N.P., Dwivedi, Y.K., Predicting changing pattern: Building model for consumer decision making in digital market (2018) J. Enterp. Inf. Manag., 31 (5), pp. 674-703. , Sep; Forman, C., Ghose, A., Wiesenfeld, B., Examining the relationship between reviews and sales: The role of reviewer identity disclosure in electronic markets (2008) Inf. Syst. Res., 19 (3), pp. 291-313. , Sep; Srinivasan, S., Rutz, O.J., Pauwels, K., Paths to and off purchase: Quantifying the impact of traditional marketing and online consumer activity (2016) J. Acad. Mark. Sci., 44 (4), pp. 440-453. , Jul; Wu, J.-F., Chang, Y.P., Multichannel integration quality, online perceived value and online purchase intention (2016) Internet Res., 26 (5), pp. 1228-1248. , Oct; Russo, I., Confente, I., Borghesi, A., (2018) Consumer Satisfaction and Loyalty in Digital Markets: Exploring the Impact of Their Antecedents, pp. 141-148; Bhende, M., Avatade, M.S., Patil, S., Mishra, P., Prasad, P., Shewalkar, S., Digital market: E-commerce application for farmers (2018) 2018 Fourth International Conference on Computing Communication Control and Automation (ICCUBEA), pp. 1-7; Goggin, G., Mobile paradoxes: European emergence of mobile internet, users, and markets (2020) Internet Hist., pp. 1-17. , Mar; Purnomo, A., Firdaus, M., Scopus indexed digital market study dataset (1976-2019) (2020) Mendeley Data, , https://data.mendeley.com/datasets/xdnvb84htb/1; Van Eck, N.J., Waltman, L., Software survey: Vosviewer, a computer program for bibliometric mapping (2010) Scientometrics, 84 (2), pp. 523-538; (2020) Dr. Alexander Schachinger, , https://e-healthcom.de/who-is-who/einzelne-eintraege/schachinger-dr-alexander/, Startupbootcamp Startupbootcamp. org. [Accessed: 17-Jul-2020]",,,"BINUS University;IEEE Indonesia Section","Institute of Electrical and Electronics Engineers Inc.","5th International Conference on Information Management and Technology, ICIMTech 2020","13 August 2020 through 14 August 2020",,163671,,9781728170718,,,"English","Proc. Int. Conf. Inf. Manag. Technol., ICIMTech",Conference Paper,"Final","",Scopus,2-s2.0-85093917282
