Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Manufacturers,Funding Details,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Hudiarto, Agustiningsih, Kamila N.R., Fitriyani N.A.","56082948400;57205029484;57205019367;57205025031;","Modeling of Information System for Licensing and Extension of Special Hajj Pilgrimage Organizer",2018,"Proceedings of 2018 International Conference on Information Management and Technology, ICIMTech 2018",,, 8528180,"522","527",,,"10.1109/ICIMTech.2018.8528180","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058337804&doi=10.1109%2fICIMTech.2018.8528180&partnerID=40&md5=59be715795913ea15fa72519a9fc9dd2","Information Systems Department, Bina Nusantara University, School of Information Systems, Jakarta, 11480, Indonesia","Hudiarto, Information Systems Department, Bina Nusantara University, School of Information Systems, Jakarta, 11480, Indonesia; Agustiningsih, Information Systems Department, Bina Nusantara University, School of Information Systems, Jakarta, 11480, Indonesia; Kamila, N.R., Information Systems Department, Bina Nusantara University, School of Information Systems, Jakarta, 11480, Indonesia; Fitriyani, N.A., Information Systems Department, Bina Nusantara University, School of Information Systems, Jakarta, 11480, Indonesia","The government has given opportunities to travel agencies referred to as Special Hajj Pilgrimage Organizer (PIHK) to organize pilgrimage. The growth of PIHK has made some problems when applying for licensing and extension of PIHK permit. The objective of this research is to analyze the information system resources in the Ministry of Religious Affairs and provide recommendations to improve the licensing and extension process. The result of this research has found that the Ministry has complicated procedure and bureaucracy and it all done manually. So, in this research we will apply the Business Process Reengineering (BPR) method, with an approach using seven out of ten Business Process Management (BPM) Framework phases. © 2018 IEEE.","business process management framework; business process reengineering; special hajj pilgrimage organizer","Administrative data processing; Enterprise resource management; Information management; Information systems; Information use; Business process management; Business process re-engineering; special hajj pilgrimage organizer; Travel agency; Reengineering",,,,,"Halkis, M., (2017) Konstelasi Politik Indonesia: Pancasila Dalam Analisis Fenomenologi Hermeneutika, DKI Jakarta: Yayasan Pustaka Obor Indonesia, , DKI Jakarta: Yayasan Pustaka Obor Indonesia; Farhan, N., Problematika waiting list dalam penyelenggaraan ibadah haji di Indonesia (2017) Jurnal Studi Agama Dan Masyarakat, 12, pp. 57-80; (2017) Kamus Informasi Ibadah Haji Dan Umrah, , Penyelenggara Haji dan Umrah. Jakarta: Kementerian Agama; Sasongko, A., (2017) Layanan Perpanjangan Izin PIHK Diminta Lebih Baik, , http://republika.co.id/berita/jurnal-haji/berita-jurnalhaji/17/01/19/ok0gde313-layanan-perpanjangan-izin-pihk-dimintalebih-baik, 01 19. Retrieved 04 032018, from IHRAM.co.id; (2018) Layanan Perpanjangan Izin PIHK Diminta Lebih Baik, 25. , http://sp.beritasatu.com/home/sindikat-filipina-jebak-177-jemaahhaji-indonesia/116555, C-5 2016, 01 19. Retrieved 06, from sp.beritasatu.com; Prakasa, A., (2018) 12 Ribu Calon Jemaah Jadi Korban Penipuan Travel Umrah di Bandung, , https://www.liputan6.com/regional/read/3243987/12-ribu-calonjemaah-jadi-korban-penipuan-Travel-umrah-di-bandung, 01 30. Retrieved 02 20 2018, from www.liputan6.com; Jeston, J., Nelis, J., (2014) Business Process Management Practical Guidelines to Successful Implementations, , New York Routledge; Surjit, R., Rathinamoorthy, R., Vishnu Vardhini, K., (2016) ERP for Textiles and Apparel Industry, , New Delhi Taylor & Francis Group; Pattanayak, S., Roy, S., Synergizing business process reengineering with enterprise resource planning system in capital goods industry (2015) Procedia-Social and Behavioral Sciences, 189, pp. 471-487; Kroenke, D.M., (2015) Using MIS, , England Pearson Education Limited; Mowen, M., Hansen, D., (2017) Cornerstones of Cost Management 4th Edition, , United States Cengage Learning, Inc; Agama, K., (2010) Peraturan Menteri Agama Nomor 10 Tahun 2015, , Jakarta: Kementerian Agama; Agama, K., (2015) Keputusan Menteri Agama Nomor 39 Tahun 2015, , Jakarta: Kementerian Agam; (2015) Keputusan Menteri Agama Republik Indonesia 39 Tahun 2015: Tentang Rencana Strategis Kementerian Agama Tahun 2015-2019, , Menteri Agama Republik Indonesia. DKI Jakarta: Kementerian Agama",,,"BINUS University;IEEE Indonesia Section","Institute of Electrical and Electronics Engineers Inc.","3rd International Conference on Information Management and Technology, ICIMTech 2018","3 September 2018 through 5 September 2018",,142373,,9781538658215,,,"English","Proc. Int. Conf. Inf. Manag. Technol., ICIMTech",Conference Paper,"Final","",Scopus,2-s2.0-85058337804
