Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Manufacturers,Funding Details,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Kurniawan Y., Georgiana V., Paruh V., Jorvan, Emil A.","57211005053;56177472300;57203998608;57204006216;57203999905;","Implementation of idempiere erp on human resources management module (A Case Study Approach)",2018,"International Journal of Mechanical Engineering and Technology","9","9",,"338","347",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054001357&partnerID=40&md5=bdbb52cba1cf76019a97c8cb453b6cee","Information Systems Department, School of Information Systems, Bina Nusantara University, Jakarta, 11480, Indonesia","Kurniawan, Y., Information Systems Department, School of Information Systems, Bina Nusantara University, Jakarta, 11480, Indonesia; Georgiana, V., Information Systems Department, School of Information Systems, Bina Nusantara University, Jakarta, 11480, Indonesia; Paruh, V., Information Systems Department, School of Information Systems, Bina Nusantara University, Jakarta, 11480, Indonesia; Jorvan, Information Systems Department, School of Information Systems, Bina Nusantara University, Jakarta, 11480, Indonesia; Emil, A., Information Systems Department, School of Information Systems, Bina Nusantara University, Jakarta, 11480, Indonesia","The purpose of this research is to design and implement iDempiere ERP System on Human Capital Management Module using the Accelerated SAP (ASAP) method that refers to business blueprint and realization. The analysis is performed on the current business process, then the result will be converted into the blueprint design of the proposed system, furthermore the blueprint design of the proposed system will be configured into the iDempiere ERP. The proposed system can help company especially Human Resources and General Departments for conducting activities related to human resources, otherwise it will facilitate employees to be able to perform permission activities through Employee Self Service System. © IAEME Publication.","Accelerated SAP; Enterprise Resource Planning; Human Capital Management; IDempiere ERP",,,,,,"(2016) Teknologi Jadi Urat Nadi Dalam Berbisnis, , www.cnnIndonesia.com/teknologi/201602-20084347-185-112195/teknologi-jadi-urat-nadi-dalam-berbisnis, 20 Februari Diperoleh 1 Januari 2018, dari; Rainer, R.K., Prince, B., Cegielski, C., (2015) Introduction to Information Systems, , (5th edition). New Jersey: John Wiley &Sons, Inc; Magal, S.R., Word, J., (2011) Integrated Business Processes with ERP Systems, , New Jersey: John Wiley &Sons, Inc; Maliszewska, J.P., Krebs, I., The impact of enterprises systems on sales performance a study of ERP system implementations in polish SMES (2014) Journal of Management and Production Engineering, 5 (2), pp. 54-59; Shatat, A.S., Critical success factors in enterprise resource planning (ERP) system implementation: An exploratory study in Oman (2015) The Electronic Journal of Information Systems Evaluation, 18 (1), pp. 36-45; Snell, S., Bohlander, G., (2010) Principles of Human Resource Management, , Mason, Ohio: South-Western Cengage Learning; Noe, R.A., Hollenbeck, J.R., Gerhart, B., Wright, P.M., (2011) Fundamentals of Human Resource Management, , New York: McGraw-Hill Education; Satzinger, J.W., Jackson, R.B., Burd, S.D., (2012) System Analysis and Design in A Changing World, , (6th edition). Boston, MA: Course Technology; Integrating SAP to information systems curriculum design and delivery (2011) Information Systems Education Journal, 9 (5), pp. 97-104. , Edsig; Saravanan, R., Sundar, C., Analysis of ERP implementations (2014) International Journal of Research in Business Management, 2 (5), pp. 65-72; Ali Bejjar, M., The impact of enterprise resource planning (ERP) on the performance of accounting processes (2017) International Journal of Information Technology &Management Information System, 8 (1), pp. 22-39; Ramachandran, D.S., Rengamani, D.J., Study on the usage of enterprise resource planning in the current manufacturing scenario (2015) International Journal of Management, 6 (10), pp. 56-61; Stephan, T.I.S., Sharma, V., Sundharam, V.N., Internet of things (IOT) integration with enterprise resource planning application in manufacturing industries (2018) International Journal of Mechanical Engineering and Technology, 9 (7), pp. 877-884",,,,"IAEME Publication",,,,,09766340,,,,"English","Int. J. Mech. Eng. Technol.",Article,"Final","",Scopus,2-s2.0-85054001357
