Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Manufacturers,Funding Details,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Sfenrianto, Girsang A.S., Ruman F.","55371811200;55513277600;57188878115;","Analysis of satisfaction factor for development recommendation tourism web system",2016,"Journal of Environmental Management and Tourism","7","1",,"","",,2,"10.14505/jemt.v7.1(13).16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964077795&doi=10.14505%2fjemt.v7.1%2813%29.16&partnerID=40&md5=52a8012dd30282637ae9612ab80cbffa","Management Information System, Bina Nusantara University, Jakarta, Indonesia; Information Technology, Bina Nusantara University, Jakarta, Indonesia","Sfenrianto, Management Information System, Bina Nusantara University, Jakarta, Indonesia; Girsang, A.S., Information Technology, Bina Nusantara University, Jakarta, Indonesia; Ruman, F., Management Information System, Bina Nusantara University, Jakarta, Indonesia","Indoensia.travel as one tourism web which is managed Indonesia government should give a satisfaction for users to provide useful information and travel referenced in Indonesia. However, many users have expressed dissatisfaction such as system has not provided sightseeing recommendations in accordance with the wishes and needs of users. Therefore, this paper aims to conduct the gap analysis based on some dimensions in Indonesia.travel. Analyzed is performed between user expectation and the existing web system to obtain the gap point. ISO 9126 which is issued by the International Organization for Standardization (ISO) and International Electrotechnical Commission (IEC) is used for standard to obtain the gap point. The gap point on functionality, usability and efficiency dimension are used to measure the gap. This significant gap obtained is used to develop the recommendation system in order to enhance the satisfaction user. © 2016, ASERS Publishing House. All rights reserved.","Analysis gap; Indoensia.travel; ISO; Recommendation; Tourism",,,,,,"Ahmad, S.F., Beg, M.R., Haleem, M., A Comparative Study of Software Quality Models (2013) International Journal of Science, Engineering and Technology Research, 2 (1), p. 172; Al, Q., Rafa, E., Quality Models in Software Engineering Literature: An Analytical and Comparative Study (2010) Journal of American Science, 6 (3), pp. 166-175; Bee Bee Chua, L.E., Applying the ISO 9126 model to the evaluation of an elearning (2004) ASCILITE, pp. 184-190; Hendijani, R.B., Push and pull factors of inbound tourists to Indonesia (2015) Journal of Environmental Management and Tourism, 6 (2), pp. 331-337; (2009) Pengaruh Kepuasan Pengguna Sistem Informasi Terhadap Kinerja Individu, 12. , Istianingsih, Utami, Wiwi, Simposium Nasional Akuntansi. Palembang: SNA; McGinty, L., Smyth, B., Adaptive selection: Analysis of critiquing and preference based feed back in conversation on recommender system (2006) International Journal of Electronic Commerce, 11 (2), pp. 35-57; Schafer, J.B., Konstan, J.A., Riedl, J., E-commerce recommendation applications (2001) Data Mining Knowledge Discovery, 5 (1-2), pp. 115-153; Sebastia, L., Garcia, I., Onaindia, E., Guzman, C., E-Tourism: A tourist recommendation and planning application (2009) International Journal on Artificial Intelligence Tools, 18 (5), pp. 717-738; Sharda, N., (2009) Tourism Informatics: Visual Travel Recommender Systems, Social Communities, and User Interface Design, , IGI Global; Zins, A.H., Bauernfeind, U., Del Missier, F., Venturini, A., Rumetshofer, H., An experimental usability test for different destination recommender system (2004) Proceedings of the International Conference in Cairo, pp. 228-238. , Wien: Springer",,,,"ASERS Publishing House",,,,,20687729,,,,"English","J. Environ. Manage. Tour.",Article,"Final","",Scopus,2-s2.0-84964077795
