Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Manufacturers,Funding Details,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Arbi Siti R.H.M., Bismo A., Sutiyo L.","57211271068;57194544721;57211270422;","Segmentation analysis of Instagram Users Based on Preferences towards Forms and Types of Online Marketing Content",2019,"Proceedings of 2019 International Conference on Information Management and Technology, ICIMTech 2019",,, 8843797,"202","207",,,"10.1109/ICIMTech.2019.8843797","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073254436&doi=10.1109%2fICIMTech.2019.8843797&partnerID=40&md5=60b3c766c3265962a74626bd19de852d","International Marketing Program, BINUS Business School Undergraduate Program, Bina Nusantara University, Jakarta, 11480, Indonesia","Arbi Siti, R.H.M., International Marketing Program, BINUS Business School Undergraduate Program, Bina Nusantara University, Jakarta, 11480, Indonesia; Bismo, A., International Marketing Program, BINUS Business School Undergraduate Program, Bina Nusantara University, Jakarta, 11480, Indonesia; Sutiyo, L., International Marketing Program, BINUS Business School Undergraduate Program, Bina Nusantara University, Jakarta, 11480, Indonesia","Along with increasing usage of social media especially Instagram, Instagram can be used as a tool to promote a business and build relationship with the customer. One of marketing strategy that can be done on Instagram is to create a content marketing but before that it is important to companies or online shop to know their segment and preferences of content to achieve effective results. So the purpose of this research was to determine Instagram users' segmentation and their preferences of content marketing. Methods of data collection used in this research are cluster analysis and cross tab analysis. The results of this study showed there are three segments on beauty category, two segments on each fashions and phone accessories category. Every segments their preferences towards online marketing content. © 2019 IEEE.","consumer preference; content marketing; instagram; segmentation","Cluster analysis; Electronic commerce; Image segmentation; Information management; Consumer preferences; Content marketings; instagram; Marketing strategy; Methods of data collections; Online marketing; Segmentation analysis; Social media; Marketing",,,,,"Hidayat, W., Pengguna Internet Indonesia Nomor Enam Dunia, , http://katadata.co.id/grafik/2016/01/13/Indonesia-peringkat-4-pengguna-internet-asia, (Online). Accesed on 20th September 2017; (2016) Instagram Users in Indonesia in Following Fashion Account, , https://www.emarketer.com/Article/Instagram-Users-Indonesia-Follow-Fashion/1013618.October, Admin. (Online); Tam, I., (2016) Trust in Traditional Advertising Still Strong : Nielsen Survey, , http://www.marketing-interactive.com/trusttraditional-advertising-still-strong-nielsen-survey/; Noviandari, L., (2015) Statistik Pengguna Internet Dan Media Sosial Terbaru di Indonesia, , https://id.teChinasia.com/talk/statistik-pengguna-internet-dan-mediasosial-terbaru-di-Indonesia; Hidayat, W., Pengguna Internet Indonesia Nomor Enam Dunia, , http://katadata.co.id/grafik/2016/01/13/Indonesia-peringkat-4-pengguna-internet-asia, (Online). Accesed on 20th September 2017; Geogieva, A., Djoukanova, A., Content Marketing: New Opportunities for Building Strong Brands Online Degree Project. Lund University. Lund. 2014; Sutter, B., 6 Ways to Make Your Content More Engaging, , http://bit.ly/2nz0a42, (Online). Accessed 10th October 2017 from:; Kotler, P., Armstrong, G., Principle of Marketing, , Fifth Edition. Pearson Prentice Hall; Prayoga, I., (2013) Penentuan Segmentasi Guna Mendukung Strategi Pemasaran Untuk Transaksi Bisnis di Internet Pada Wilayah Malang; Agnes, J., Perancangan strategi online marketing berbasis media sosial pada perusahaan eiden (2016) Jurnal Manajemen Dan Start Up Bisnis, 1 (5), pp. 543-551; McDaniel, C., Roger Gates, D., Marketing Research, , Seventh Edition. USA: John Wiley & Sons, Inc",,,"BINUS University;IEEE Indonesia Section","Institute of Electrical and Electronics Engineers Inc.","4th International Conference on Information Management and Technology, ICIMTech 2019","19 August 2019 through 20 August 2019",,152147,,9781728133331,,,"English","Proc. Int. Conf. Inf. Manag. Technol., ICIMTech",Conference Paper,"Final","",Scopus,2-s2.0-85073254436
