Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Manufacturers,Funding Details,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Aryanto R., Wulan D., Sarjono H., So I.G.","36781766900;56429568500;36783036500;56007500000;","The difference in eco-tourist preferences to marine tourism destination base on biocentrism segments",2014,"ISTMET 2014 - 1st International Symposium on Technology Management and Emerging Technologies, Proceedings",,, 6936485,"94","97",,1,"10.1109/ISTMET.2014.6936485","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84912061795&doi=10.1109%2fISTMET.2014.6936485&partnerID=40&md5=122295ecf6f4e9eddc0d74b449961dcf","School of Business Management, Bina Nusantara University, Jakarta, Indonesia","Aryanto, R., School of Business Management, Bina Nusantara University, Jakarta, Indonesia; Wulan, D., School of Business Management, Bina Nusantara University, Jakarta, Indonesia; Sarjono, H., School of Business Management, Bina Nusantara University, Jakarta, Indonesia; So, I.G., School of Business Management, Bina Nusantara University, Jakarta, Indonesia","Research aims to investigate the eco-tourist preferences based on biocentrism segmentation toward marine tourism destination. The research object is Pramuka Island as one of Thousand Island Marine National Park. First, cluster analysis to examine classify the eco-tourist divided into two groups based on biocentrism motivation, attitude and behavior that are soft and hard eco-tourist. Second, conjoint analysis produced the results of this study that showed that soft eco-tourist most like products attributes ecotourism combination on the Pramuka island tour activity with a kind of snorkeling and diving, accommodation in home stay, attractions with this type of artificial, transport to the type of speed boat, and modern facilities. The different level of preference for the group hard eco-tourist activity tourism product attributes combination type of snorkeling and diving, attractions with the kind of natural, traditional types, accommodation in home-stay, traditional facilities, and transportation of a ferry. While each Member of the two groups on the basis of average biocentrism motivation, attitude and behavior has a combination of tourist products are quite varied. © 2014 IEEE.","biocentrism segment; cluster analysis; conjoint analysis; eco-tourist preferences; marine tourism destination","Cluster analysis; Statistical methods; biocentrism segment; Conjoint analysis; eco-tourist preferences; marine tourism destination; National parks; Product attributes; Research object; Tourist activities; Motivation",,,,,"Farhan, A.R., Lim, S., Vulnerability assessment of ecological conditions in seribu islands, indonesia (2012) Journal of Ocean & Coastal Management; (2005) Deptan, Agro-tourism Improve Farmers' Prosperity; Dritasto, A., Anggraeni, A.A., Marine tourism economic impact analysis toward public income at tidung island Online Journal Itenas, 2013; Weaver, D., Lawton, L., Attitudes and behavior of eco-lodge p atrons in lamington national park (2001) Cooperative Research Centre for Sustainable Tourism; Arikunto, S., (2005) Research Management, , 7th ed, Rineka Cipta, Jakarta; (2012) Ertambang Design and e Xperimental Research Implementation, UGM Yogyakarta; (2006) Sugiyono Business Research Methods, , Alfabeta Bandung; Simamora, B., (2006) Marketing Multivariate Analysis, , Gramedia Pustaka Utama Jakarta; Santoso, S., Spss application for multivariate statistic Elex Media Komputindo. Jakarta, 2012; Hair, J.F., Black, W.C., Babin, B.J., Anderson, R.E., (2006) Multivariate Data Analysis, , 6th ed Prentice-Hall",,,"","Institute of Electrical and Electronics Engineers Inc.","1st International Symposium on Technology Management and Emerging Technologies, ISTMET 2014","27 May 2014 through 29 May 2014",,108851,,9781479937042,,,"English","ISTMET - Int. Symp. Technol. Manage. Emerg. Technol., Proc.",Conference Paper,"Final","All Open Access, Green",Scopus,2-s2.0-84912061795
