Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Manufacturers,Funding Details,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Perbangsa A.S., Hariawan M., Pardamean B.","56010307400;57205461489;55009925500;","Legislation Information System",2018,"Proceedings of 2018 International Conference on Information Management and Technology, ICIMTech 2018",,, 8528176,"477","482",,,"10.1109/ICIMTech.2018.8528176","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058318223&doi=10.1109%2fICIMTech.2018.8528176&partnerID=40&md5=68c41bda156cfc83fb4a804b3db45f6d","Information Systems Department, Bina Nusantara University, School of Information Systems, Jakarta, 11480, Indonesia; Computer Science Department, Bina Nusantara University, Master of Computer Science, Jakarta, 11480, Indonesia","Perbangsa, A.S., Information Systems Department, Bina Nusantara University, School of Information Systems, Jakarta, 11480, Indonesia; Hariawan, M., Information Systems Department, Bina Nusantara University, School of Information Systems, Jakarta, 11480, Indonesia; Pardamean, B., Computer Science Department, Bina Nusantara University, Master of Computer Science, Jakarta, 11480, Indonesia","Each ministry has legislation in force in accordance with its field. The legislation initiator unit in the ministry has the duty to propose legislation programs, conduct discussions, and publish legislation already ratified. However, the implementation of these processes still faces obstacles, ranging from submitting legislation program until publication is still done manually and in hardcopy form. From the list of approved legislation, only a few people can access it. This is due to the lack of publication and limited access to the public. The study intends to develop a system model that manages the legislation process, from proposing legislation, harmonization, and publication. Data collection on system requirements is done by spreading questionnaires, interviews, and literature studies. Followed by conducting the analysis and system design using Object Oriented Analysis Design (OOAD) method with Unified Modeling Language (UML) notation. The model of the legislative system presented by this study can facilitate the legislative activities in government. © 2018 IEEE.","information system; legislation; model; web-based","Computer simulation languages; Information management; Information systems; Information use; Models; Publishing; Surveys; Unified Modeling Language; Data collection; Legislative activities; Legislative systems; Literature studies; Object-oriented analysis; System modeling; System requirements; Web based; Laws and legislation",,,,,"(2004) UU 10 Tahun 2004, , Presiden Republik Indonesia; (2014) Peraturan Menteri Pendayagunaan Aparatur Negara Dan Reformasi Birokrasi Republik Indonesia, , http://htl.unhas.ac.id/form_peraturan/photo/085659-permenpan-No.15thn2014-Ttg-Standar-pelayanan.pdf.2017, Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi. Retrieved from Salinan Peraturan MENPAN-RB No 15 Tahun; Shihata, I.F.I., The role of law in business development (1996) Fordham Int. Law J, 20 (5), pp. 1577-1588; Lupo, G., Bailey, J., Designing and implementing e-justice systems: Some lessons learned from eu and canadian examples (2014) Laws, 3 (2), pp. 353-387; Sudiana, Pardamean, B., Users interest assessment on job portal (2014) Int. J. Web Portals, 6 (1), pp. 64-75; Pardamean, B., Utama, T., Fadilah, D.R., Model of human resources for health information systems (2015) 2015 2nd Int. Conf. Inf. Technol. Comput. Electr. Eng., No. October, pp. 20-25; Arti Kata Harmoni, , http://kbbi.web.id/harmoni.2017, Kamus Besar Bahasa Indonesia. Retrieved from Kamus Besar Bahasa Indonesia Online; Ramli, A.M., Badan, K., Pembinaan hukum nasional (2017) Koordinasi Dan Harmonisasi Peraturan Perundang-undangan, , http://perpustakaan.bphn.go.id/laras/index.php/searchkatalog/downloadDatabyId/41231/mhn080201.pdf, Retrieved from Jaringan Dokumentasi dan Informasi Hukum Nasional; Riset, K., Teknologi, dan pendidikan tinggi (2017) Tentang Kami. Retrieved from Jaringan Dokumentasi Dan Informasi Hukum, , http://jdih.ristekdikti.go.id/tentang-kami/; Malhotra, N.K., (2010) Marketing Research : An Applied Orientation : Global Edition. Upper Saddle River, , Pearson Educations; Proweb Indonesia, , http://www.proweb.co.id/articles/erp/pengertian_scrum.html, PT Proweb Indonesia. Retrieved from Proweb Indonesia Website",,,"BINUS University;IEEE Indonesia Section","Institute of Electrical and Electronics Engineers Inc.","3rd International Conference on Information Management and Technology, ICIMTech 2018","3 September 2018 through 5 September 2018",,142373,,9781538658215,,,"English","Proc. Int. Conf. Inf. Manag. Technol., ICIMTech",Conference Paper,"Final","All Open Access, Green",Scopus,2-s2.0-85058318223
