Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Manufacturers,Funding Details,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Tjhin V.U., Ciptasari N., Egeten A.E.J.","57188651943;57193843420;57193848110;","Effects of e-marketing and consumer lifestyle towards the style of decision making in online purchase of movie ticket",2017,"Proceedings - 2016 International Seminar on Application of Technology for Information and Communication, ISEMANTIC 2016",,, 7873805,"27","32",,3,"10.1109/ISEMANTIC.2016.7873805","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017142694&doi=10.1109%2fISEMANTIC.2016.7873805&partnerID=40&md5=f9a12f87aa817036eadbf15cff63dc67","Information Systems Department, Universitas Bina Nusantara, Jakarta, Indonesia; Marketing Management Department, Universitas Bina Nusantara, Jakarta, Indonesia","Tjhin, V.U., Information Systems Department, Universitas Bina Nusantara, Jakarta, Indonesia; Ciptasari, N., Information Systems Department, Universitas Bina Nusantara, Jakarta, Indonesia; Egeten, A.E.J., Marketing Management Department, Universitas Bina Nusantara, Jakarta, Indonesia","The aim of this study was to investigate the effect of e-marketing and consumer lifestyle on purchasing decisions movie tickets through the website. This study used multiple linear regression analysis and a convenience sampling as the sampling technique. The population in this study were customers in Jakarta city. The questionnaires were distributed online through GoogleDocs application and also distributed by papers to the 100 respondents who had experienced on purchasing movie ticket through website. The results had indicated that there was a significant influence of e-marketing and the lifestyle of consumers on movie ticket purchasing decisions. Thus, the variables of emarketing and consumer lifestyles had significance influence on consumer decision making-style. Researchers suggested the company's website must be developed as a part of e-marketing to improve their customer relationships.","Consumer decision making-style; Consumer lifestyle; E-marketing","Commerce; Linear regression; Marketing; Motion pictures; Public relations; Purchasing; Regression analysis; Sales; Surveys; Websites; Consumer decision-making styles; Consumer lifestyle; Customer relationships; E-marketing; Jakarta; Multiple linear regression analysis; Purchasing decisions; Sampling technique; Decision making",,,,,"Nielsen, (2014) E-Commerce Evolution or Revolution in the Fast-Moving Consumer Goods World?, , The Nielsen Company; (2015) B2C E-commerce Sales in Indonesia from 2011 to 2016, , http://www.statista.com/statistics/280925/b2c-ecommerce-sales-in-indonesia/, Statista, "", "", [Online]. Available; Blitz, (2014) Presentation Material: Due Diligence Meeting & Public Expose, , https://www.cgvblitz.com/uploads/profile/Public%20Expose_March%202014.pdf, Initial Public Offering (IPO) of PT Graha Layar Prima Tbk., [Online]. Available; Sams, K.M., Chatwin, C.R., An integrated approach for measuring the relative importance of E-marketing tools for online businesses (2013) International Journal of E-Business Development, 3 (3); Kalyanam, K., McIntyre, S., The E-marketing mix: A contribution of the E-Tailing Wars (2002) Journal of the Academy of Marketing Science, 30; Plummer, J.T., The concept and application of life style segmentation (1974) Journal of Marketing, 38; Laudon, K.C., Traver, C.G., (2011) E-Commerce 2011: Business, Technology, Society, , Seventh Edition. London: Pearson Education Limited; Krishnan, J., Lifestyle - A tool for understanding buyer behavior (2011) International Journal of Economics and Management, 5 (1), pp. 283-298; Lin, L.Y., Shih, H.Y., The relationship of university student's lifestyle, money attitude, personal value and their purchase decision (2012) International Journal of Research in Management, 1 (2); Bandara, W.W.M.C., Consumer decision-making styles and local brand biasness: Exploration in the Czech Republic (2014) Journal of Competitiveness, 6 (1); Niu, H.J., Cyber peers' influence for adolescent consumer in decisionmaking styles and online purchasing behavior (2010) Journal of Applied Social Psychology 2013, 43, pp. 1228-1237; Park, Y.A., Gretzel, U., Influence of consumers' online decisionmaking style on comparison shopping proneness and perceived usefulness of comparison shopping, tools (2010) Journal of Electronic Commerce Research, 11 (4), pp. 342-354",,,"","Institute of Electrical and Electronics Engineers Inc.","2016 International Seminar on Application of Technology for Information and Communication, ISEMANTIC 2016","5 August 2016 through 6 August 2016",,126765,,9781509023264,,,"English","Proc. - Int. Semin. Appl. Technol. Inf. Commun., ISEMANTIC",Conference Paper,"Final","",Scopus,2-s2.0-85017142694
