Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Manufacturers,Funding Details,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Widyatri I., Salman A.G., Kanigoro B.","57201312761;55990441200;55792309400;","Parental control application on Android platform",2018,"Library Hi Tech News","35","1",,"18","24",,1,"10.1108/LHTN-08-2017-0057","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044291735&doi=10.1108%2fLHTN-08-2017-0057&partnerID=40&md5=9da5182c936d823b08cf97557544e087","Bina Nusantara University, Jakarta Barat, Indonesia","Widyatri, I., Bina Nusantara University, Jakarta Barat, Indonesia; Salman, A.G., Bina Nusantara University, Jakarta Barat, Indonesia; Kanigoro, B., Bina Nusantara University, Jakarta Barat, Indonesia","Purpose: The purpose of this study is to build the Android-based applications for parent to supervise, control and restrict the children’s usage of the smartphone and tablet. Design/methodology/approach: The method used is the method of analysis, i.e. collection of necessary data. The data are collected from journals, articles, books, questionnaires and the similar application analysis. Findings: The GPS tracking feature of the parental control application facilitates searching the children’s location by indicating the location where they used their Android device. The history feature of the parental control facilitates finding out what application was accessed by their children through their Android-based application, and the time limit feature of the parental control application facilitates restriction on time that the children spend on their Android-based gadgets, so that they will not be addicted to the gadget. Originality/value: The parental control application for the Android platform provides users or parents a means for managing the young generation’s usage of an Android-based mobile device. © 2018, Emerald Publishing Limited.","Android; Children; GPS tracking; Mobile device; Parent; Parental control",,,,,,"Candra, A., (2012) Smartphone Picu Pergaulan Bebas Remaja?, , http://health.kompas.com/read/2012/10/31/15114598/Smartphone.Picu.Pergaulan.Bebas.Remaja, (accessed: 10 February 2014; (2013) Waspadai Pelecehan Seksual dari Media Sosial Melalui Chat dan Message Porno, , http://portal.paseban.com/article/47461/message-porno, (accessed: 10 February 2014; Ningrum, W.D., (2013) Aplikasi Porno Cewek Jepang Marak Beredar di Google Play Store, , http://tekno.liputan6.com/read/552736/aplikasi-porno-cewek-jepang-marak-beredar-di-google-play-store#sthash.uLAEnu4P.dpuf, (accessed: 10 February 2014; Shneiderman, B., Plaisant, C., (2010) Designing the User Interface – Strategies for Effective Human-Computer Interaction, , Fifth edition, Addison-Wesley, Indiana; Mozes, A.R., (2013) Bacaan Digital Lebih Banyak Diakses Pengguna Tablet, , http://tekno.kompas.com/read/2012/02/29/12085843/Bacaan.Digital.Lebih.Banyak.Diakses.PenggunaTablet, (accessed: 25 July 2013; Pramudiarja, U., (2012) Kecanduan Game, 4 remaja dibawa ke RSJ Grogol, , http://inet.detik.com/read/2012/10/05/151726/2055633/654/kecanduan-game-4-remaja-dibawa-ke-rsj-grogol, (accessed: 10 February 2014; Prianggoro, H., (2012) Mendampingi Anak Generasi Gadget, , http://female.kompas.com/read/2012/11/07/09360668/Mendampingi.Anak.Generasi.Gadget, (accessed: 10 February 2014; Putra, Y., Manggala, P., (2012) Penetrasi Internet Indonesia capai 30 Persen, , www.republika.co.id/berita/trendtek/internet/13/03/06/mj835c-penetrasi-internet-indonesia-capai-30-persen, (accessed: 15 July 2013; Radd, D., (2013) Android continues to outpace iOS globally: StatCounter, , www.thealistdaily.com/news/android-continues-to-outpace-ios-globally-statcounter/, (accessed: 13 July 2013; Steinberg, D., Frank, B., Paternostro, M., Merks, E., (2008) EMF: Eclipse Modeling Framework, , 2nd ed, Addison-Wesley, Boston; Wahyudi, R., (2013) Pengguna Internet Indonesia bisa tembus 82 juta, , http://tekno.kompas.com/read/2012/12/13/10103065/2013.pengguna.internet.indonesia.bisa.tembus.82.juta, (accessed, 15 July 2013; Welling, L., Thomson, L., (2009) PHP and MySQL Web Development, , 4th ed, Pearson Education, New York, NY",,,,"Emerald Group Publishing Ltd.",,,,,07419058,,,,"English","Libr. Hi Tech News",Article,"Final","",Scopus,2-s2.0-85044291735
