Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Manufacturers,Funding Details,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Sundjaja A.M., Naviri E.","55858212100;57194540329;","The adoption of Facebook as internet marketing strategies in journal promotion",2017,"Proceedings of 2016 International Conference on Information Management and Technology, ICIMTech 2016",,, 7930330,"205","209",,3,"10.1109/ICIMTech.2016.7930330","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020702048&doi=10.1109%2fICIMTech.2016.7930330&partnerID=40&md5=afa029698008c25bb99fc4494d4edeb4","Department of Information System, Bina Nusantara University, Jakarta, Indonesia","Sundjaja, A.M., Department of Information System, Bina Nusantara University, Jakarta, Indonesia; Naviri, E., Department of Information System, Bina Nusantara University, Jakarta, Indonesia","In the era where access to social media is a part of our daily activities, marketers need to keep up with the fast pace of change or risk being outdated. The same thing as in the journal publishing industry, the rapid growth of Open Journal System has enabled everyone to access journal for free, but most of the journals have not yet been established a marketing system. This paper will discuss how publishers could adopt internet marketing strategies through social media in the journal publishing industry. © 2016 IEEE.","facebook; internet marketing strategies; journal publishing; social media","Commerce; Information management; Planning; Publishing; Social networking (online); Strategic planning; Daily activity; Facebook; Internet marketing strategies; Journal publishing; Rapid growth; Social media; Marketing",,,,,"Lukman, S.R., Marlina, E., Keumalasari, R., Hafidz Akbar Maulana Siagian, A., Perkembangan open acces jurnal ilmiah Indonesia (2012) Pros. Konf. Perpust. Digit. Indones, KE-5, pp. 1-8. , January 2016; Laakso, M., Welling, P., Bukvova, H., Nyman, L., Björk, B.C., Hedlund, T., The development of open access journal publishing from 1993 to 2009 (2011) PLoS One, 6 (6); Björk, B.C., (2004) Open Access to Scientific Publications-an Analysis of the Barriers to Change, 9; (2015) Marketing : An Editor Toolkit; Tsimonis, G., Dimitriadis, S., Brand strategies in social media (2014) Mark. Intell. Plan, 32, pp. 328-344; Rita, R., Hutomo, K., Natalia, N., Electronic word of mouth (e-wom) foursquare: The new social media (2013) Bina Nusantara Bus. Rev., 4 (2), pp. 711-724; Tarigan, R., Dewi, K.S., Web based implementation of emarketing to support product marketing of chemical manufacturing company (2015) CommIT (Communication Inf. Technol. J., 9 (2), p. 73. , Oct; Muchardie, B.G., Yudiana, N.H., Gunawan, A., Effect ofsocial media marketing on customer engagement and its impact on brand loyalty in caring colours cosmetics, martha tilaar (2016) Bina Nusantara Bus. Rev., 7 (1), p. 74. , May; Stelzner, M., How marketers are using social media to grow their businesses (2015) Soc. Media Exam., pp. 1-53. , May; (2016) Rfeti SlideShare: Global Digital Statistics for 2016, , http//www.digitalbuzzblog.com/slideshareglobal-digital-statistics-report-for-2016, Digitalbuzz,[Accessed: 07-Jun-2016]",,,"BINUS Univerity;IEEE Indonesia Section;Wiley","Institute of Electrical and Electronics Engineers Inc.","2016 International Conference on Information Management and Technology, ICIMTech 2016","16 November 2016 through 18 November 2016",,127842,,9781509033522,,,"English","Proc. Int. Conf. Inf. Manag. Technol., ICIMTech",Conference Paper,"Final","",Scopus,2-s2.0-85020702048
