Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Manufacturers,Funding Details,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Chandra Y.U., Christian L., Juwitasary H., Atmojo R.N.P., Febrianto W.","57193867368;57205028857;57201344828;56026616500;57217884054;","Analysis Factors of Intention to Use Music as a Service Application: A Case Study of Spotify Application",2019,"2018 International Conference on Computer, Control, Informatics and its Applications: Recent Challenges in Machine Learning for Computing Applications, IC3INA 2018 - Proceeding",,, 8629521,"187","192",,2,"10.1109/IC3INA.2018.8629521","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062858104&doi=10.1109%2fIC3INA.2018.8629521&partnerID=40&md5=de5d78134565f93bebfadff1dc8b8c5d","Information Systems Department, School of Information Systems, Bina Nusantara University, Jakarta, 11480, Indonesia","Chandra, Y.U., Information Systems Department, School of Information Systems, Bina Nusantara University, Jakarta, 11480, Indonesia; Christian, L., Information Systems Department, School of Information Systems, Bina Nusantara University, Jakarta, 11480, Indonesia; Juwitasary, H., Information Systems Department, School of Information Systems, Bina Nusantara University, Jakarta, 11480, Indonesia; Atmojo, R.N.P., Information Systems Department, School of Information Systems, Bina Nusantara University, Jakarta, 11480, Indonesia; Febrianto, W., Information Systems Department, School of Information Systems, Bina Nusantara University, Jakarta, 11480, Indonesia","Music as a service in Indonesia is adapting swiftly in the society. It continues to grow and help people to enjoy the songs. One of the example is Spotify, where listeners enjoy and find easy access to use this service application. The listeners also need to provide other facilities to listen to the music from Spotify. This research inquires the factors to support the intention to use music as a service application. The research was conducted using a quantitative research approach to obtain data from 247 respondents who actively use the music as a service application. The research question in this study is: what factors help customers to accept and adopt music as a service? The results of this study are facilitating condition, price value, and habit are really influential factors in the value for intention to use the music as a service application. The model used in this study is the Unified Theory of Acceptance and Use of Technology (UTAUT) model. © 2018 IEEE.","E-Business; MaaS; Music; Spotify; UTAUT","Learning systems; eBusiness; MaaS; Music; Spotify; UTAUT; Computation theory",,,,,"Happonen, P., (2016) The Consumption and Perceived Value of Music in the Digital Age: Adolescents and Young Adults As Music Consumers, pp. 1-58; Zhang, P., Sui, X., Application of digital music technology in music pedagogy (2017) Int. J. Emerg. Technol. Learn., 12 (12), pp. 1-13; Chandra, Y.U., Surjandy, E., Higher education student behaviors in spreading fake news on social media: A case of LINE group (2017) 2017 Int. Conf. Inf. Manag. Technol., pp. 54-59. , November; Tjiptono, F., Arli, V.D., Gender and digital privacy: Examining determinants of attitude toward digital piracy among youths in an emerging market (2016) Int. J. Consum. Stud., 40 (2), pp. 168-178; Teng, Y., Zhao, A., Goudeseune, C., (2017) Generating Nontrivial Melodies for Music As A Service; Dörr, J., Wagner, T., Benlian, A., Hess, T., Music as a Service als Alternative für Musikpiraten? (2013) Wirtschaftsinformatik, 55 (6), pp. 377-393; Doerr, J., Benlian, A., Vetter, J., Hess, T., (2010) Pricing of Content Services-An Empirical Investigation of Music As A Service, pp. 13-24; Vonderau, P., The spotify effect: Digital distribution and financial growth (2017) Telev. New Media, , Nov; https://issuu.com/cstegman/docs/mktg, ""Spotify Marketing Plan 2014 by Christiana Stegman-issuu [Accessed: 19-Jun-2018]; https://www.ubergizmo.com/2017/05/spotify-codesmusic-sharing, ""Spotify Codes Simplify Music Sharing | Ubergizmo [Accessed: 19-Jul-2018]; https://www.spotify.com/uk/about-us/contact, ""Contact-Spotify [Accessed: 12-Jun-2018]; Lee, J.H., Wishkoski, R., Aase, L., Meas, P., Hubbles, C., Understanding users of cloud music services: Selection factors, management and access behavior, and perceptions (2017) J. Assoc. Inf. Sci. Technol., 68 (5), pp. 1186-1200. , May; Hunt, G.W., III, Marching to the beat of the eu's drum: Refining the collective management of music rights in the United States to facilitate the growth of interactive streaming (2018) Indiana J. Glob. Leg. Stud., 25 (2), p. 755; Venkatesh, V., Thong, J.Y.L., Statistics, B., Xu, X., Acceptance, T., Unified theory of acceptance and use of technology: A synthesis and the road ahead (2016) Jais, 17 (5), pp. 328-376; Dörr, J., Wagner, T., Hess, T., Benlian, A., Music as a service as an alternative to music piracy?: An empirical investigation of the intention to use music streaming services (2013) Bus. Inf. Syst. Eng., 5 (6), pp. 383-396; http://asiasamachar.com/2017/05/30/sunita-kaur-spotify-managingdirector-for-asia, ""Sunita Kaur: Spotify Managing Director for Asia | Asia Samachar [Accessed: 24-Jul-2018]; Das, K., Gryseels, M., Sudhir, P., Tan, K.T., Unlocking Indonesia's digital opportunity (2016) McKinsey Co., pp. 1-28. , October; Netti, S.Y.M., Spotify : Aplikasi Music Streaming Untuk Generasi Milenial, pp. 1-16; The beat of progress: The rise of music streaming in Asia (2016) McKinsey Q., pp. 1-26. , McKinsey Company November 2016; Megadewandanu, S., Suyoto, P., Exploring mobile wallet adoption in Indonesia using UTAUT2: An approach from consumer perspective (2017) Proc.-2016 2nd Int. Conf. Sci. Technol. ICST 2016, pp. 11-16; Di Pietro, L., Mugion, G.R., Mattia, G., Renzi, M.F., Toni, M., The integrated model on mobile payment acceptance (immpa): An empirical application to public transport (2015) Transp. Res. Part C Emerg. Technol., 56, pp. 463-479; Teo, A.C., Tan, G.W.H., Ooi, K.B., Lin, B., Why consumers adopt mobile payment? A partial least squares structural equation modelling (PLS-SEM) approach (2015) Int. J. Mob. Commun., 13 (5), p. 478; Ringle, C.M., Wende, S., Becker, J.-M., Smartpls 3 (2015) SmartPLS GmbH",,"Latifah A.L.",,"Institute of Electrical and Electronics Engineers Inc.","6th International Conference on Computer, Control, Informatics and its Applications, IC3INA 2018","1 November 2018 through 2 November 2018",,144747,,9781538657416,,,"English","Int. Conf. Comput., Control, Inf. Appl.: Recent Challenges Mach. Learn. Comput. Appl., IC3INA - Proceeding",Conference Paper,"Final","",Scopus,2-s2.0-85062858104
