Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Manufacturers,Funding Details,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Harnoko I., Darmawan J., Widyokusumo L.","57193347085;57193342931;57193350918;","Design with petungan (Javanese measurement system) method in graphic design implementation",2017,"Advanced Science Letters","23","1",,"237","239",,,"10.1166/asl.2017.7144","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013167901&doi=10.1166%2fasl.2017.7144&partnerID=40&md5=ba29d43d75a61a4a9de8038010569cf5","Visual Communication Design, Bina Nusantara University, Jakarta, 11480, Indonesia","Harnoko, I., Visual Communication Design, Bina Nusantara University, Jakarta, 11480, Indonesia; Darmawan, J., Visual Communication Design, Bina Nusantara University, Jakarta, 11480, Indonesia; Widyokusumo, L., Visual Communication Design, Bina Nusantara University, Jakarta, 11480, Indonesia","The world recognize the Golden Section (also referred to as ’the great proportion’ or ’golden ratio’), discovered by Leonardo Fibonacci of Italy in the 12th century, the application can be used in a variety of scientific and graphic design world. While in Indonesia we have known Primbon provide a benchmark series of comparative size, which by many Java community known as petungan. The long-term goal of this paper is to put petungan as one measure in addition to the Golden Section proportions to create a system that can be used in compiling the balance of graphic design. The specific target of this research is to optimize the layout with petungan proportion, thus providing an ideal alternative proportion for the graphic design world, especially in Indonesia, and socialize it to fellow designers, industry, and the general public. Authors use Prijotomo’s study, which form mathematically the petungan measurement ratio as 5n+p formula; in Javanese’ architectural studies. Base on this formula, the author team will apply petungan formulation in to javanese’ artifacts; such as wayang, candi and keris measurement ratio. The author team are also will apply to media stationery proportion; such as letterhead, envelopes, and business cards in graphic design studies. © 2017 American Scientific Publishers All rights reserved.","Digital graphic design; Local genius; Measure proportion; Petungan",,,,,,"Elam, K., (2004) Müller-Brockmann’s Beethoven Poster—Geometrc Analysis, , Princeton Architecture Press, New York; Geometry, (1993) The World Book Encyclopedia, World Book, , Inc., Chicago, IL; Frick, H., (1997) Pola Struktural Dan Teknik Bangunan Di Indonesia, , Kanisius, Jakarta; (1985), W. P. Moedjijono and Zein ’Arsitektur Jawa (ayu-ayom-ayem); Poespoprodjo, W., (1987) Interpretasi: Beberapa Catatan Pendekatan Filsafatnya, , C. V. Remaja Karya, Bandung; Prijotomo, J., (1995), Petungan: Sistem Ukuran Dalam Arsitektur Jawa, Gadjah Mada University Press; Prijotomo, J., (2004) Dari Lamin Dan Bilik Pengakuan Dosa, , Wastu Lanas Grafika, Malang; Prijotomo, J., (2006) (Re-) Konstruksi Arsitektur Jawa: Griya Jawa Dalam Tradisi Tanpa Tulisan, , Wastu Lanas Grafika, Malang; Prijotomo, J., (2008) Pasang Surut Arsitektur Indonesia, , Wastu Lanas Grafika, Malang; Sariada, K., (2003), p. 1. , http://www.balipost.co.id, Kawal Wayang Tradisi, Garap Wayang Inovasi, Retrieved March, (2008); Weisstein, E.W., (2005) Golden Ratio, from MathWorld—A Wolfram Web Resource, , http://mathworld.wolfram.com/goldenratio.html, Retrieved April 1","Harnoko, I.; Visual Communication Design, Indonesia",,,"American Scientific Publishers",,,,,19366612,,,,"English","Adv. Sci. Lett.",Article,"Final","",Scopus,2-s2.0-85013167901
