Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Manufacturers,Funding Details,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Narto M., Napitupulu T.A.","56175232900;36816282200;","Enterprise resource planning systems selection criteria in Indonesia",2014,"Research Journal of Applied Sciences","9","1",,"12","16",,,"10.3923/rjasci.2014.12.16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901197959&doi=10.3923%2frjasci.2014.12.16&partnerID=40&md5=55b852fda1d45e0f354f8e5adde2d875","Management Information Systems Program, Bina Nusantara University, Jakarta, Indonesia; Department of Computer Science and Management Information Systems, Bina Nusantara University, Jakarta, Indonesia","Narto, M., Management Information Systems Program, Bina Nusantara University, Jakarta, Indonesia; Napitupulu, T.A., Department of Computer Science and Management Information Systems, Bina Nusantara University, Jakarta, Indonesia","The objective of the study was to identify prevailing selection criteria for Enterprise Resource Planning (ERP) System in Indonesia both in general and for three company size categories, i.e., small, medium and large size companies. Based on literature review, 32 criteria that allegedly affected the selection of an ERP System were tested. To perform the analysis, data were collected using questionnaires from 75 respondents representing the three categories of companies. Logit Regression Statistical Model followed with ANO VA were used to test significances of the criteria. The result from this study was that from the total of 32 criteria there were 9 criteria that significantly influencing the ERP System selection at 95% confidence level. Among the three most important criteria, requirements fulfillment is the only criteria that are significantly different between the three company sizes. © Medwell Journals, 2014.","Enterprise resource planning; ERP system; Logit regression; Selection criteria; Size",,,,,,"(2008) The total cost of ERP ownership in mid-size companies, , Anonymous, Aberdeen Group, July 2008; Baki, B., Cakar, K., Determining the ERP packageselecting criteria (2005) The case of Turkish manufacturing companies. Bus. Process Manage., 11, pp. 75-86; Benroider, E., Koch, S., Differences in characteristics of the ERP system selection process between small or medium and lage organizations (2000) Proceedings of the 6th Americas Conference on Information Systems, pp. 1022-1028. , August 10-13 2000, Long Beach, California USA; Das Neves, D., Fenn, D., Sulcas, P., Selection of Enterprise Resource Planning (ERP) systems (2004) South African J. Bus. Manage., 35, pp. 45-52; Hurbean, L., Factors influencing ERP projects success in the vendor selection process (2006) Faculty of Economics at the West University of Timisoara, , http://papers.ssrn.com/sol3/papers,cfm?abstract_id=946746; Keil, M., Tiwana, A., Relative importance of evaluation criteria for enterprise systems: A conjoint study (2006) Inform. Syst. J., 16, pp. 237-262; Kumar, V., Maheshwari, B., Kumar, U., Enterprise resource planning systems adoption process: A survey of Canadian organizations (2002) Int. J. Prod. Res., 40, pp. 509-523; Motwani, J., Argyropoulou, M., Implementation by SMEs: A practical methodology (2007) Grand Rapid Bus. J.; Stefanou, C.J., The selection process of Enterprise Resource Planning (ERP) systems (2000) Proceedings of the Americas Conference on Information Systems, , August 10-13 2000, Long Beach, USA; Valsamidis, S., Mandilas, A., Nikolaidis, M., Polychronidou, P., ERP package evaluation, the case of SMEs Kavala region (2009) Annales Universitatis Apulensis Series Oeconomica, 1","Narto, M.; Management Information Systems Program, , Jakarta, Indonesia",,,"Medwell Journals",,,,,1815932X,,,,"English","Res. J. Appl. Sci.",Article,"Final","",Scopus,2-s2.0-84901197959
