Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Manufacturers,Funding Details,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Hanin R.M., Yufriadi E.","57210888628;57210893880;","Production strategy of dreamers radio in K-POP vaganza program in new media era",2019,"International Journal of Scientific and Technology Research","8","7",,"311","315",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071749066&partnerID=40&md5=77c58222556b70d3068308c107a4d2de","Communication Department, Faculty of Economics and Communication, Bina Nusantara University, Jakarta, 11480, Indonesia","Hanin, R.M., Communication Department, Faculty of Economics and Communication, Bina Nusantara University, Jakarta, 11480, Indonesia; Yufriadi, E., Communication Department, Faculty of Economics and Communication, Bina Nusantara University, Jakarta, 11480, Indonesia","The purpose of this research was to identify Dreamers Radio production strategy in K-POP Vaganza program and how the strategy of the production team in designing the program to increase the number of listeners in new media era. The research method used q ualitative method which will be explained descriptively with data obtained through in depth interview about production stage and program strategy in connection with new media era. Based on the results of research can be analyzed that the media product is very instrumental in the process of pre production, production, and post production. The program’s production strategy in an effort to get closer to the target audience and increase the listener is also related to the selection, scheduling, promotion, and e valuation that are also closely related to the product and market share in the new media era. The result concluded that new media products are very helpful in the production strategy and design of the qualified K POP Vaganza program that will lead to an in crease in the number of listeners and remain the flagship program at Dreamers Radio. © 2019 International Journal of Scientific and Technology Research. All rights reserved.","K-POP Vaganza Program; New Media; Production Strategy",,,,,,"Ibrahim, I.S., Akhmad, B.A., (2014) Komunikasi Dan Komodifikasi Budaya: Mengkaji Media Dan Budaya Dalam Dinamika Globalisasi, , Jakarta: Pustaka Obor; Moleong, L.J., (2011) Metodologi Penelitian Kualitatif Edisi Revisi, , Bandung: PT Remaja Rosdakarya; Kriyantono, R., (2009) Teknik Praktis Riset Komunikasi, , Malang: Prenada Media Group; Gunawan, I., (2013) Metode Penelitian Kualitatif: Teori Dan Praktik, , Jakarta: Bumi Aksara; Gunawan, H., (2013) Dampak Dan Perkembangan Media Baru Di Era Globalisasi Komunikasi Indonesia, , http://www.tribunnews.com/iptek/2013/11/28/dampak-dan-perkembangan-media-baru-di-era-globalisasi-komunikasi-indonesia, [Online]. Available, [Accessed: 26-Mar-2019]; Vera, N., (2016) Komunikasi Massa, , Bogor: Ghalia Indonesia; Eastman, S.T., Ferguson, D.A., (2009) Media Programming: Strategies and Practices, , Belmont: Wadsworth; Morissan, M.A., (2008) Manajemen Media Penyiaran: Strategi Mengelola Radio Dan Televisi, , 1st ed. Jakarta: Kencana Prenada Media Group; (2017) Indotelko.Com - Indepth Review of Indonesias Telco Industry,”, , https://www.indotelko.com/, [Online]. Available, [Accessed: 29-May-2019]; Romli, K., Si, M., (2017) Komunikasimassa",,,,"International Journal of Scientific and Technology Research",,,,,22778616,,,,"English","Int. J. Sci. Technol. Res.",Article,"Final","",Scopus,2-s2.0-85071749066
