Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Manufacturers,Funding Details,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Logahan J.M., Yazkianti Y.","56820264900;56820113200;","Effect organizational culture learning trough organizational citizenship behavior to employees performance in State electricity company",2015,"Advanced Science Letters","21","4",,"830","833",,,"10.1166/asl.2015.5894","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940952358&doi=10.1166%2fasl.2015.5894&partnerID=40&md5=cc117a4413920465b759259acff0d5be","School of Business Management, Jakarta, 11480, Indonesia","Logahan, J.M., School of Business Management, Jakarta, 11480, Indonesia; Yazkianti, Y., School of Business Management, Jakarta, 11480, Indonesia","This research aims to find out the influence significantly in organizational learning culture against organizational citizenship behavior and its impact on the performance of an employee at PT. PLN Persero P3B Jawa Bali App. Duri Kosambi. A method for data analysis is analysis using path paths with the help of the program SPSS (statistical product and service solution) version of 22. Respondents surveyed there is as much as 95 respondents derived from employees of PT. PLN Persero P3B Jawa Bali App. Duri Kosambi. Research results show that Organizational Learning Culture influence significantly to Organizational Citizenship Behavior of 29,485%, Organizational Learning Culture affect Performance significantly to Employees amounted to 4,973%, Organizational Citizenship Behavior significantly influential on performance of employees of 17,140%, and Organizational Learning Culture influence significantly on performance of employees through Organizational Citizenship Behavior of 20,070%. So, conclusions may be drawn that organizational learning culture influential significantly on the performance of employees that mediated by organizational citizenship behavior in PT. PLN Persero P3B Jawa Bali App. Duri Kosambi. © 2015 American Scientific Publishers. All rights reserved.","Employee performance; Organizational citizenship behavior; Organizational learning culture",,,,,,"Al-Shrafi, H., Rajiani, I., (2013) International Journal of Business and Management, p. 47; Hasibuanmalayu, S.P., (2007) Manajemen Sumber Daya Manusia, , Bumi Aksara, Jakarta; Joo, B.-K., Ready, J.K., (2012) Career Development International, 17, p. 276; Kirkpatrick, L.D., (2006) Improving Employee Performance through Appraisal and Coaching, , 2nd edn., United States of America, Amacom; Kreitner, R., Kinicki, A., (2009) Organizational Behavior, , 9th edn., United States, McGraw-Hill/Irwin; Maharani, V., Troena, And Noermijati, E.A., (2014) International Journal of Business and Management, p. 1; Malik, E.M., Danish, Q.R., (2010) A Reasearch Journal of South Asian Studies, 25, p. 217; Riduwankuncoro, E.A., (2008) Cara Menggunakan Dan Memakai Analisis Jalur (Path Analysis), , Bandung, Alfabeta; Robbins, P.S., Coulter, M., (2007) Management, , Indeks, Jakarta; Robert, L.M., Jackson, J.H., (2006) Human Resource Management, , Salemba Empat, Jakarta; Sarjono, H., Julianita, W., (2011) SPSS versus LISREL: Sebuah Pengantar Aplikasi Untuk Riset, , Salemba Empat, Jakarta; Sarwono, J., (2012) Metode Riset Skripsi Pendekatan Kuantitatif, PT, , Elex Media Komputindo, Jakarta; Schermerhorn, J.J., (2012) Management, , 12th edn., United States, John Wiley and Sons; Sekaran, U., Bougie, R., (2010) Research Methods for Business: A Skill Building Approach, , 4th edn., Salemba Empat, Jakara; Stoner, A.J., Freeman, R.E., Gilbert, R.D., (2006) Management, , 6th edn., Prentice-Hall of India Privated Limited, India; Sutrisno, E., (2009) Manajemen Sumber Daya Manusia, , 1st edn., Kencana, Jakarta; Tehran, M.G., Abtahi, M.S., Esmaeili, S., (2013) International Journal of Academic Research in Business and Social Sciences, p. 534; Widyaningrum, E.M., (2010) Majalah Ekonomi, p. 100; Yusuf, M.R., Hamid, N., Eliyana, A., Bahri, S., Sudarisman, A., (2012) IOSR Journalf Business and Management, 2, p. 22","Logahan, J.M.; School of Business ManagementIndonesia",,,"American Scientific Publishers",,,,,19366612,,,,"English","Adv. Sci. Lett.",Article,"Final","",Scopus,2-s2.0-84940952358
