Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Manufacturers,Funding Details,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Kurniawan C., Dewi L.C., Maulatsih W., Gunadi W.","57216758500;57216760264;57216765323;57204799632;","Factors influencing housing purchase decisions of millennial generation in Indonesia",2020,"International Journal of Management","11","4",,"350","365",,,"10.34218/IJM.11.4.2020.035","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084572833&doi=10.34218%2fIJM.11.4.2020.035&partnerID=40&md5=e07ebb7423073491a1fe9c01913715f3","Business Management Department, Bina Nusantara University, Jakarta, Indonesia","Kurniawan, C., Business Management Department, Bina Nusantara University, Jakarta, Indonesia; Dewi, L.C., Business Management Department, Bina Nusantara University, Jakarta, Indonesia; Maulatsih, W., Business Management Department, Bina Nusantara University, Jakarta, Indonesia; Gunadi, W., Business Management Department, Bina Nusantara University, Jakarta, Indonesia","Purchasing a house is considered as the most important achievement for an individual because it is the most expensive things people can buy and involves much consideration as well. This study has an objective to investigate the factors influencing millennial's housing purchase decision in Indonesia. The conceptual framework developed based on previous literature and then adding family member’s influence as a new factor considering that Indonesian people has collectivist culture. Based on questionnaires collected from 179 respondents of housing buyers in Greater Jakarta Area and other cities in Indonesia show that Structural Attributes, Location, and Financial factors positively influence millennial’s purchase decision towards housing in Indonesia. Meanwhile the other two factors, Property Developer and Family Member's Influence, are not influential. This study offers a new understanding of the millennial's behaviour and preferences in buying housing in Indonesia. © IAEME Publication.","Consumer behaviour; Housing purchase decision; Millenial generation; Real estate",,,,,,"Abdullah, L., Mohn Nor, I.B., Jumadi, N., Arshad, H., First-time home buyers: Factors influencing decision making (2012) International Conference on Innovation and Technology for Sustainable Built Environment (ICITSBE, 2012), , Ref EE-09; Alexander, H.B., (2014) Pasar Properti Pulih, Pengembang Baru Bermunculan, , https://properti.kompas.com/read/2014/11/25/162653421/Pasar.Properti.Pulih.Pengembang.Baru.Bermunculan; Anastasia, N., Suwitro, A.L., The rational and irrational factors underlying property buying behavior (2015) Journal of Economics and Behavioral Studies, 7 (2), pp. 183-191; (2019) Siasat Menarik Milenial Beli Rumah, , https://www.btnproperti.co.id/blog/siasat-menarik-milenial-beli-rumah-1792.html; Burke, M., An uncertain future (2017) Finance Dan Development, 54 (2), p. 5. , https://www.imf.org/external/pubs/ft/fdand/2017/06/burke.htm; Cheng, F.F., Cheok, J., Importance of branding for property developers in Malaysia (2008) Sunway Academic Journal, 5, pp. 65-81; Chia, J., Harun, A., Kassim, A.W.M., Martin, D., Kepal, N., Understanding factors that influence house purchase intention among consumers in Kota Kinabalu: An application of buyer behavior model theory (2016) Journal of Technology Management Dan Business, 3 (2), pp. 2289-7224; Christoph, M., Collaborative consumption: The role of familiarity dan trust among millennials (2018) Journal of Consumer Marketing, 35 (4), pp. 377-391; Daly, J., Gronow, S., Jenkins, D., Plimmer, F., Consumer behaviour in the valuation of residential property: A comparative study in the UK, Ireldan dan Australia (2003) Property Management, 21 (5), pp. 295-314; El-Nachar, E., Design quality in the real estate market: Clients’ preferences cersus developers’ interests (2011) International Journal of Architectural Research, 5 (2), pp. 77-90; Gajera, D., Malek, M.S., A study of consumer behavior in real estate for Vadodara city (2018) Journal, 7 (12); Hidayat, G., Analisis Faktor-Faktor yang Mempengaruhi Keputusan Permintaan KPR pada Bank Syariah di Kabupaten Sumedang (2017) Coopetition, 8 (2), pp. 129-137. , November; Haryanti, R.B., (2019) Kawasan Favorit Calon Pembeli Rumah, , https://properti.kompas.com/read/2019/01/08/152928821/bintaro-kawasan-favorit-calonpembeli-rumah; Hofstede, G., Hofstede, G.J., (2005) Cultures and Organization: Software of the Mind (2nd Ed.), , New York: McGraw-Hill; Hutapea, E., (2019) Berita Populer: Tips Punya Rumah Dan Jenis Hunian Buat Milenial, , https://properti.kompas.com/read/2019/01/25/091435521/berita-populer-tips-punyarumah-dan-jenis-hunian-buat-milenial?page=all; Tan, T.H., Affordable housing for first-time homebuyers: Issues and implications from the Malaysian experience (2013) Pacific Rim Property Research Journal, 19 (2), pp. 199-209; Saw, L.S., Tan, T.H., Factors affecting the purchase decision of investors in the residential property market in Malaysia (2014) Journal of Surveying, Construction and Property (JSCP), 5 (2). , 2014; Jatmika, D., Hubungan Budaya Individualis-Kolektif dan Motivasi Berbelanja Hedonik pada masyarakat kota Jakarta (2017) Jurnal Psikologi Psibernetika, 10 (1). , April; Kauko, T., An analysis of housing location attributes in the inner city of Budapest, Hungary, using expert judgment (2007) International Journal of Strategic Property Management, 11, pp. 209-225; Tsun-Hoe, J.T., Dastane, O., Selvaraj, K., Predicting consumer perception dan its impact on purchase intention for residential property market (2018) Journal of Technology Management Dan Business, 5, pp. 66-68; Fink, A., (2003) The Survey Kit, , Thousdan Oaks 2nd Edition, CA: Sage Publications; Henry, P.C., Social class, market situation and consumers’ metaphors of (dis)empowerment identifiers (2005) Journal of Consumer Research, 31 (4), pp. 766-778; Johnson, P.D., (1986) Teori Sosiologi Klasik Dan Modern, , Jakarta: PT. Gramedia; Kaynak, E., Stevenson, L., Comparative study of home buying behaviour of Atlantic Canadians (2007) Home Buying Behaviour, pp. 3-11; Khan, P.A.M., Azmi, A., Juhari, N.H., Khair, N., Daud, S.Z., Housing preference for first time home buyer in Malaysia (2017) International Journal of Real Estate Studies, 11 (2); Khunsit, A., Influence of cultural patronage towards the recruitment dan appointment of organizational culture: A case study of a state enterprise (2007) Office of Research Dan Development, 3; Kotler, P., Armstorng, G., (2009) Priciples of Marketing (13th Ed), , New Jersey: Prentice Hall; (2019) Survei: Milenial Hanya Anggarkan 25 Persen Bonus Untuk Beli Rumah, , https://money.kompas.com/read/2019/05/28/181237426/survei-milenialhanya-anggarkan-25-persen-bonus-untuk-beli-rumah; Krampf, R.K., Burns, D.J., Rayman, D.M., Consumer decision making and the nature of the product: A comparison of husband and wife adoption process location (1993) Journal of Psychology and Marketing, 10 (2), pp. 95-109; Kustrihariyanto, V., (2008) Studi Deskriptif Kualitatif Tentang Pengetahuan Dan Perilaku Nasabah Dalam Pemanfaatan Kredit Pemilikan Rumah Di Bank BTN Surakarta, , Pemanfaatan Kredit Pemilikan Rumah (KPR), Jurusan Sosiologi Fakultas Ilmu Sosial dan Ilmu Politik, Universitas Sebelas Maret, Surakarta; Lee, T.W., Nee, G.Y., The role of psychological factors in influencing consumer purchase intention towards green residential building (2018) International Journal of Housing Markets Dan Analysis, pp. 1753-8270; Leslie, L., Dora, B., Matthew, B., Green marketing: What the Millennials buy (2013) Journal of Business Strategy, 34 (6), pp. 3-10; Levy, D.S., Lee, C.K.C., The influence of family members on housing purchase decisions (2004) Journal of Property Investment & Finance, 22, pp. 320-338; Lissitsa, S., Kol, O., Generation X vs. Generation Y - A decade of online shopping (2016) Journal of Retailing and Consumer Services, 31, pp. 304-312. , http://doi.org/10.1016/j.jretconser.2016.04.015, July; Mangundjaya, W.L.H., (2010) Is There Cultural Change in the National Cultures of Indonesia?, , Faculty of Psycology, University of Indonesia. University of Indonesia; (2015) Pengaruh Keluarga Terhadap Keputusan Konsumen Perbankan, , http://marketeers.com/pengaruh-keluarga-terhadap-keputusan-konsumenperbankan; Maoludyo, F.T., Aprianingsih, A., Factors influencing consumer buying intention for housing unit in DEPOK (2015) Journal of Business Dan Management ITB Indonesia, 4, pp. 484-493; Mendrofa, A., Wibowo, H., Sofyan, I., Hendrawan, T., Witria, W., (2017) Faktor-Faktor Yang Berpengaruh Dalam Keputusan Pembelian Rumah Untuk Masyarakat Berpenghasilan Rendah, , Prasetiya Mulya University, Economic and Business School; Mills, A., Richard, R., Identifying the drivers behind housing preferences of first-time owners (2007) Property Management, 25 (3), pp. 225-241; Moreno, F.M., Lafuente, J.G., Carreon, F.A., Moreno, S.M., The characterization of the millennials and their buying behavior (2017) International Journal of Marketing Studies, 9 (5). , E-ISSN 1918-7203; O'Cass, A., An assessment of consumers product, purchase decision, advertising and consumption involvement in fashion clothing (2000) Journal of Economic Psychology, 21, pp. 545-576. , 2000; Opoku, R.A., Abdul-Muhmin, A.G., Housing preferences dan attribute importance among low-income consumers in Saudi Arabia (2010) Habitat International, 34, pp. 219-227; Paz, T.R.M., Margarita, O.G.M., (2015) Brand Personality Dan Purchase Intention; Polek, S., Ngarmyarn, A., Panichpathom, S., (2014) The Influence of Group References in Home Purchase Intention in Thailand, , Thammasat Business School, Thammasat University Bangkok Thailand; Pyoria, P., Ojala, S., Saari, T., Jarvinen, K.-M.M., (2017) The Millenial Generation: A New Breed of Labour; Quester, P., Pettigrew, S., Hawkins, D.I., (2011) Consumer Behavior: Implications for Marketing Strategy (6th Ed.), , Sydney: McGraw-Hill Australia Pty Limited; Rahadi, A., Wiryono, S., Koesrindartoto, D., Syamwil, I., Attributes influencing housing product value and price in Jakarta metropolitan region AMER International Conference on Quality of Life, pp. 368-378. , Langkawi, Malaysia, 6-8 April 2013, 2013, Elsevier: Procedia Social and Behavioral Sciences, 101 2013; Rahadi, A., Wiryono, S., Koesrindartoto, D., Syamwil, I., Comparison of the property practitioners dan consumer preferences on housing prices in the Jakarta metropolitan region (2015) International Journal of Housing Markets Dan Analysis, 8 (3), pp. 335-358; Ratchatakulpat, T., Miller, P., Marchant, T., Residential real estate purchase decisions in Australia: Is it more than location? (2009) International Real Estate Review, 12 (3), pp. 273-294. , Southern Cross University ePublications SCU; Razak, M.I.M., Ibrahim, R., Abdullah, N.S.H., Osman, I., Alias, Z., Purchasing intention towards real estate development in Setia Alam, Shah Alam: Evidence from Malaysia (2013) International Journal of Business, Humanities Dan Technology, 3, pp. 68-73; Sangkakoon, P., Ngarmyarn, A., Panichpathom, S., The Influence of Group References in Home Purchase Intention in Thailand; Sari, F.M., (2019) Seperti Apa Hunian Yang Cocok Buat Milenial, , https://www.liputan6.com/bisnis/read/3894558/seperti-apa-hunian-yang-cocok-buatmilenial; Sekaran, U., Bougie, R., (2016) Research Methods for Business, A Skill-Building Approach Seventh Edition, , West Sussex, UK: John Wiley & Sons; Sengul, H., Yasemin, O., Eda, P., The assessment of the housing in the theory of Maslow’s hierarchy of needs (2010) European Journal of Social Sciences, 16 (2), pp. 214-219; Smith, T.J., Nichols, T., Understanding the millenial generation (2015) Journal of Business Diversity, 15 (1), pp. 39-47; (2018) Summarecon Bandung Sukses Pasarkan Rumah Tumbuh Pertama Dan Ruko Di Lokasi Strategis, , http://summareconbandung.com/summarecon-bandung-sukses-pasarkan-rumah-tumbuhpertama-dan-ruko-di-lokasi-strategis; (2019) 129 Unit Rumah Tumbuh Terbaru Summarecon Bandung Habis Terjual, , http://summareconbandung.com/129-unit-rumah-tumbuhterbaru-summarecon-bandung-habis-terjual; Sundrani, D.M., Factor Influencing Home-Purchase Decision of Buyers of Different types of Apartment in India (2017) International Journal of Housing Markets and Analysis; Sungkamanee, J., (2011) Education for Rural Development, the Ideas Dan Methods; Swinyard, W.R., Sim, C.P., Perception of children's influence on family decision process (1993) Journal of Consumer Marketing, 4 (1), pp. 25-38; Tan, T.H., Neighborhood preferences of house buyers: The case of Klang Valley, Malaysia (2011) International Journal of Housing Markets Dan Analysis, 4 (1), pp. 58-69; Tan, T.H., (2012) Meeting First-Time Buyers’ Housing Needs Dan Preferences in Greater Kuala Lumpur Cities, 29 (6), pp. 389-396; Tu, Y., Goldfinch, J., A two-stage housing choice forecasting model (1996) Urban Studies, 33 (3), pp. 517-537; Thaker, H.M.T., Sakaran, K.C., Prioritisation of key attributes influencing the decision to purchase a residential property in Malaysia: An analytic hierarchy process (AHP) approach (2016) International Journal of Housing Markets Dan Analysis, 9 (4), pp. 446-467; Thanaraju, P., Khan, P.A.M., Juhari, N.H., Sivanathan, S., Khair, N.M., Factors affecting the housing preferences of homebuyers in Kuala Lumpur (2019) Journal of the Malaysian Institute of Planners, 17 (1), pp. 138-148; Hoe, J.T.T., Dastane, O., Selvaraj, K., Predicting consumer perception dan its impact on purchase intention for residential property market (2018) Journal of Technology Management Dan Business, 5, pp. 66-68; Wang, D., Li, S.M., Socio-economic differentials and stated housing preferences in Guangzhou, China (2006) Habitat International, 30, pp. 305-326; (2019) Inilah Para Pemenang Indonesia Property Award 2019, , https://www.wartaekonomi.co.id/read234159/inilah-para-pemenang-indonesia-propertyaward-2019.html; Yap, J.B.H., Ng, X.H., Housing affordability in Malaysia: Perception, price range, influencing factors dan policies (2017) International Journal of Housing Markets Dan Analysis, pp. 1753-8270; Zeng, R., (2013) Attributes Influencing Home Buyers Purchase Decisions: A Quantitative Study of the Wuhan Residential Housing Market, , DBA thesis, Southern Cross University, Lismore, NSW; Zhang, L., Liwen, C., Wu, Z., Sizhen, Z., Song, H., Investigating young consumers’ purchasing intention of green housing in China (2018) Sustainability, 10 (1044); Kiran, P., Vasantha, S., Antecedents of social media information search towards purchase decision (2017) International Journal of Civil Engineering and Technology, 8 (6), pp. 647-653; Shantharam, B.B., Balaji, P., Jagadeesan, P., Impact of customer commitment in social media marketing on purchase decision – An empirical examination (2019) International Journal of Management, 10 (2), pp. 320-326; Iqbal, M.J., Sharma, P.K., Role of family in making purchase decision with regard to durable goods: A study of Bhopalcity (2018) Journal of Management, 5 (5), pp. 89-96; Maji, S., Bandyopadhyay, G., The effect of risk perception on pre-owned car purchase decision: A logistic regression approach (2018) Journal of Management, 5 (4), pp. 305-320",,,,"IAEME Publication",,,,,09766502,,,,"English","Int. J. Manag.",Article,"Final","",Scopus,2-s2.0-85084572833
