Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Manufacturers,Funding Details,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Wiyatno W., Napitupulu T.A., Abdurachman E.","57195559216;36816282200;56820169100;","The strategic roles of information system: A case of small medium enterprises",2017,"Journal of Theoretical and Applied Information Technology","95","16",,"3728","3736",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028764364&partnerID=40&md5=a6946db049534ad4d363dca9580e19ae","Information Systems Management, Bina Nusantara University, Indonesia","Wiyatno, W., Information Systems Management, Bina Nusantara University, Indonesia; Napitupulu, T.A., Information Systems Management, Bina Nusantara University, Indonesia; Abdurachman, E., Information Systems Management, Bina Nusantara University, Indonesia","Information system is not only a support or tool for enterprise, but it has also plays strategic role, a new weapon to enhance business competitiveness. Development of small medium enterprises in Jakarta, Indonesia is very fast, that it makes intense competition between small medium enterprises. This research aims at finding the impact of information system strategy on business competitiveness among small medium enterprises moderated by technology dependency. Questionnaires are distributed to low to top level management of small medium enterprises in Jakarta. Data are analyzed using Structural Equation Model with Partial Least Square method. The result proves that there are significant effects of information system strategy on business competitiveness of small and medium enterprises. Hence, IS/IT strategy does contribute to enhancing competitiveness of small and medium enterprises. The contribution however varies between 57 to 67 percent from the four Business Balanced Score Card perspectives. It was also found that there are no significance differences between technology dependent enterprise and non-technology dependent enterprise on the impact of IS/IT strategy on competitiveness of the SMEs. © 2005 - Ongoing JATIT & LLS.","Business competitiveness; Information system strategy; Partial least square; Small medium enterprises; Technology dependency",,,,,,"Arslan, Tathdil, N.H., Defining and Measuring Competitiveness: A Comparative Analysis of Turkey with 11 Potential Rivals (2012) International Journal of Basic & Applied Sciences, 7 (2); Asemi, L., The Role of Management Information System (MIS) and Decision Support System (DSS) for Manager's Decision Making Process (2011) International Journal of Business and Management, 6 (7); Baltzan, P., Phillips, A., (2010) Business Driven Technology, , 4th. Boston: McGraw-Hill Irwin; Benjamin, P., Lowry, K., Gaskin, J., (2014) Partial Least Squares (PLS) Structural Equation Modeling (SEM) for Building and Testing Behavioral Causal Theory: When to Choose It and How to Use It, , IEEE Transaction on Professional Communication, LVII; Carr, N.G., (2003) IT Doesn’t Matter, , Cambridge: Harvard Business Review; (2013) Perkembangan Data Usaha Mikro, Kecil, Menengah (Umkm) Dan Usaha Besar (Ub) Tahun 2011 – 2012, , http://www.depkop.go.id/berita-informasi/datainformasi/dataumkm/?eID=tx_rtgfiles_download&tx_rtgfiles_pi1%5Buid%5D=9, [2016, June 15]; Dimitrios, N.K., Sakas, D.P., Vlachos, D.S., (2013) The Role of Information System in Creating Strategic Leadership Model, , Procedia – Social and Behavioral Sciences, LXXIII; Fink, D., Information Systems Success in Small and Medium Enterprises: An Evaluation by Australian Public Accountants (2010) Australasian Journal of Information System, IV, 1; Gaskin, J., Interaction Moderation (2015) Gaskination's Statistics, , http://youtube.com/Gaskination, [2016, August 2]; Gaskin, J., Partial Least Square (2016) Gaskination's Statwiki, , http://statwiki.kolobkreations.com, [2016, August 1]; Haque, I., Technology and Competitiveness (1995) Chapter 2 in Trade, Technology and International Competitiveness, the World Bank; (2013) Smes Development in Indonesia, , Ankara: Indonesia Country Presentation; Kaplan, R.S., Norton, D.P., (1992) The Balanced Scorecard – Measures that Drive Performance, , Cambridge: Harvard Business Review; Laudon, K.C., Laudon, J.P., (2005) Management Information Systems: Managing the Digital Firm, , [2016, June15]; Mack, R., Frey, N., (2002) Six Building Blocks for Creating Real IT Strategies, , Stamford: Gartner Research; Nazari, M.Z., Nazari, H.R., Management Information Systems and Business (2013) International Journal of Information Science and System, 2 (1), pp. 1-8; Nowduri, S., Management Information Systems Research for Small and Medium Enterprises: A Sustainability Perspective (2014) International Journal of Software Engineering and Its Applications, 8 (8); O’Brien, J.A., Marakas, G.M., (2011) Management Information Systems, , 10th Edition. New York: McGraw-Hill; Portougal, V., Janczewski, L., An information system for operations management: Coordination and integration Industrial Management + Data Systems, 98 (8), pp. 356-361; Quan, J., Hu, Q., Wang, X., IT is not for everyone in China (2005) Communication of the ACM, 48 (4), pp. 69-72; Sari, T., (2011) Pemanfaatan Teknologi Informasi Dan Pengaruhnya Terhadap Kinerja UKM (Usaha Kecil Menengah), , Surabaya: Fakultas Ekonomi, Sekolah Tinggi Ilmu Ekonomi Perbanas; Sekaran, U., Bougie, R., (2010) Research Methods for Business: A Skillbuilding Approach, , United Kingdom: John Wiley & Sons Ltd; Sugiyono, (2013) Metode Penelitian Kuantitatif Kualitatif Dan R & D, , Bandung: Alfabeta; Zafar, A., Role of Information Systems in KSA Small and Medium Enterprises (SMEs) (2015) International Journal of Advanced Research in Computer and Communication Engineering, 4 (5)",,,,"Asian Research Publishing Network",,,,,19928645,,,,"English","J. Theor. Appl. Inf. Technol.",Article,"Final","",Scopus,2-s2.0-85028764364
