Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Manufacturers,Funding Details,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Deviacita Q.A., Sylvina V.","57210887929;57210895208;","Public relation strategy in building positive brand image at kitty live",2019,"International Journal of Scientific and Technology Research","8","7",,"284","287",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071770087&partnerID=40&md5=c525d534fd80e3c0d0aaf9a8a20c3107","Communication Department, Faculty of Economics and Communication, Bina Nusantara University, Jakarta, 11480, Indonesia","Deviacita, Q.A., Communication Department, Faculty of Economics and Communication, Bina Nusantara University, Jakarta, 11480, Indonesia; Sylvina, V., Communication Department, Faculty of Economics and Communication, Bina Nusantara University, Jakarta, 11480, Indonesia","The purpose of this research was to find the public relations strategy to build positive brand image on Kitty Live Indonesia company. Research method for this research was qualitative descriptive approach, observation technique was used to collect the data and interview, and coding to analyze the data. This research found that Kitty Live Indonesia used public relations strategy to build a brand image that focused on PR programs called counter program. Counter program is a program that is different from the way p eople think about live streaming based on survey. Moreover, research results showed that Kitty Live brand image is growing positive, but the strategy that PR used are still not good enough. The strategy still has weakness in people awareness on Kitty Live. To get an ideal brand image, it should start with people awareness about a brand or company. © 2019 International Journal of Scientific and Technology Research. All rights reserved.","Brand image; Live streaming; Public Relations strategy",,,,,,"Broadcaster Leluasa Tayangkan Adegan Seks Sensor Pemerintah Tak Ada Gunanya (2018) Zonautar.Com, , http://zonautara.com/blog/2018/01/29/broadcaster-leluasa-tayangkan-adegan-seks-sensor-pemerintah-tak-ada-gunanya/%22%5Ct%22_blank%22http://zonaut, [Online]. Available; Live Streaming Rawan Pornografi, Ini Solusi Kitty Live (2017) Detikinet, , https://inet.detik.com/cyberlife/d-3404335/live-streaming-rawan-pornografi-ini-solusi-kitty-live, [Online]. Available; Zuriah, N., (2006) Metodologi Penelitian Sosial Dan Pendidikan Teori-Aplikasi, , Jakarta: Sinar Grafika Offset; Nazir, M., (2014) Metode Penelitian, , Bogor: Ghalia Indonesia; Sugiyono, (2016) Metode Penelitian Kuantitatif, Kualitatif, Dan R&D, , Bandung: Alfabeta; Wardhono, V.J.W., (2011) PENELITIAN GROUNDED THEORY, APAKAH ITU..?, 15 (1)",,,,"International Journal of Scientific and Technology Research",,,,,22778616,,,,"English","Int. J. Sci. Technol. Res.",Article,"Final","",Scopus,2-s2.0-85071770087
