Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Manufacturers,Funding Details,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Kelvindra Suryadi S.E., Deviarti H., Mariani V., Kom S.","56083273100;56083887600;56083212300;55868768900;","Analysis and design of accounting information system for small medium enterprise case study from Indonesia",2014,"Journal of Theoretical and Applied Information Technology","61","1",,"160","168",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896855210&partnerID=40&md5=d23474cc50303cf1fcd180a610310e1e","Accounting Information System, Bina Nusatnara University, Indonesia","Kelvindra Suryadi, S.E., Accounting Information System, Bina Nusatnara University, Indonesia; Deviarti, H., Accounting Information System, Bina Nusatnara University, Indonesia; Mariani, V., Accounting Information System, Bina Nusatnara University, Indonesia; Kom, S., Accounting Information System, Bina Nusatnara University, Indonesia","This paper deals with the implementation of accounting information system in a Small Medium Enterprises (SME) herb medicine manufacture from Indonesia. The manufacture is facing problems in system process costing, lack of supervision on inventory of raw material and finished goods. For the analysis and design of accounting information system is done with Object-Oriented Analysis and Design (OOAD) drawn using Unified Modeling Language (UML) notation and for the cost calculation using weighted average method. Implementation accounting information system can help the company to do every activity of daily process costing and assist management in decision making. © 2005 - 2014 JATIT & LLS. All rights reserved.","Accounting information system; Object-oriented analysis and design; Unified modeling language",,,,,,"Hendarti, H., Analysis and Design of Information System Production (2008) Journal of Computerized Accounting, 1 (1), pp. 1-10. , In PD. Sumber Mulya; Bennett, S., McRobb, Steve, F.R., (2006) Object Oriented Systems Analysis and Design Using Unified Modelling Language, p. 270. , 3rd edition. McGraw Hill, Berkshire; Carter, W.K., Usry, M.F., (2006) Cost Accounting, 6. , 13th edition, Book 1. Translated By Krista S.E., AK. Jakarta: Salemba Empat, and Chapter 9; Garrison, R.H., Norren, E.W., Management Accounting (2006) 11th Edition, Book 1. Translated By Nuri Hinduan. Jakarta: Salemba Empat, 4; Gelinas Jr., U.J., Dull, R.B., (2008) Accounting Information System, , 8th edition. Thomson Learning, Canada; Hall, J.A., (2011) Introduction to Accounting Information Systems, , 7th edition. South Western Cengage Learning, USA; Hansen, Mowen, (2006) Management Accounting, 4. , 7th edition, Book 1 Translated By Dewi Fitriasari, MSI. dan Deny Arnos Kwary, M. HUM. Jakarta: Salemba Empat; Hansen, Mowen, (2009) Management Accounting, 6. , 8th edition, Book 1 Translated By Deny Arnos Kwary. Jakarta: Salemba Empat; Jones, F.L., Dasaratha, V.D.R., (2008) Accounting Information Systems, pp. 7-9. , 1st edition, Translated By M. Slamet Wibowo. Jakarta: Salemba Empat; Mathiassen, L., (2000) Object Oriented Analysis & Design, pp. 12-15. , 1st edition. Marko Publishing ApS, Aslborg, Denmark; O'Brien, J.A., (2006) Introduction Information Systems: Business and Managerial Perspectives, p. 29. , 12th edition, Translated By Dewi Fitriasari and Deny Arnos Kwary. Jakarta: Salemba Empat; Render, B., Heizer, J., (2001) Principles of Operations Management, pp. 322-324. , 1st edition. Jakarta: Salemba Empat; Romney, M., Steinbart, P.J., (2006) Accounting Information Systems, , 8th edition. Prentice Hall, USA; Whitten, J.L., Bentley, L.D., Dittman, K.C., (2001) Systems Analysis and Design Methods, , 5th edition. McGraw-Hill, New York",,,,"Asian Research Publishing Network (ARPN)",,,,,19928645,,,,"English","J. Theor. Appl. Inf. Technol.",Article,"Final","",Scopus,2-s2.0-84896855210
