Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Manufacturers,Funding Details,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Ananda T.P., Budianto W., Alam I.F., Wang G.","57216373485;57216368513;57216370391;57214836304;","Effective Use of the Knowledge Management System in Improving Organizational Performance (Case Study in National Energy Company)",2019,"2019 2nd International Seminar on Research of Information Technology and Intelligent Systems, ISRITI 2019",,, 9034641,"223","227",,,"10.1109/ISRITI48646.2019.9034641","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083308256&doi=10.1109%2fISRITI48646.2019.9034641&partnerID=40&md5=73864fca1d7d7d1f96b981870cfd7f5d","Bina Nusantara University, Information Systems Management Department, BINUS Graduate Program-Master of Information Systems Management, Jakarta, 11480, Indonesia","Ananda, T.P., Bina Nusantara University, Information Systems Management Department, BINUS Graduate Program-Master of Information Systems Management, Jakarta, 11480, Indonesia; Budianto, W., Bina Nusantara University, Information Systems Management Department, BINUS Graduate Program-Master of Information Systems Management, Jakarta, 11480, Indonesia; Alam, I.F., Bina Nusantara University, Information Systems Management Department, BINUS Graduate Program-Master of Information Systems Management, Jakarta, 11480, Indonesia; Wang, G., Bina Nusantara University, Information Systems Management Department, BINUS Graduate Program-Master of Information Systems Management, Jakarta, 11480, Indonesia","The study aims to know the application of Knowledge Management in national utility company, PT. PLN. Data collection is done through conducting interviews to several stakeholders / employees of PT. PLN that has retired and some still active. The data collection method uses focus group discussion, where it examines a two-way communication between director and employees to discuss the effective way to improve corporate performance. The findings are developed and selected idea are gathered in a special portal for knowledge sharing activities or knowledge of company. It is known as Knowledge Management System (KMS). The article addresses several important factors that leads to implementation and enables to change productivity and increase competitive advantage. © 2019 IEEE.","Competitive Advantages; Knowledge Management; Knowledge Management System (KMS); Knowledge Sharing; Productivity","Competition; Data acquisition; Intelligent systems; Knowledge acquisition; Knowledge based systems; Competitive advantage; Corporate performance; Data collection method; Knowledge management system; Knowledge-sharing; Organizational performance; Two way communications; Utility companies; Knowledge management",,,,,"Pedoman pengukuran kinerja perspektif human capital management (2019) PT PLN (Persero), Ed. Jakarta: Direktorat Human Capital Management, p. 2. , PT PLN (Persero); Merlin, D.W., Erdhisa, T.N., Fastin, Y.F., Friska, H.R., Denny, M.P., Oktavina, R.S., Model Implementasi Knowledge Management (2013) The National Conferences Management and Business (NCMAB), 1 (2), p. 2; Bambang, S., Nazir, H.T., Hendro, S., Knowledge Management Organisasi (2009) Graha Ilmu, Tangerang, pp. 5-8; Sinambela, L.P., Kinerja Pegawai: Teori, Pengukuran Dan Implikasi, 1st Ed. Yogyakarta: Graha Ilmu, 2018; Peraturan direksi tentang sistem manajemen kinerja pegawai no 0045.p/dir/2017 (2017) PT PLN (Persero), Jakarta, 911, p. 3. , PT PLN (Persero); Faizal, S., Analisis dan penerapan knowledge management system pada pt metraplasa case study Universitas Bina Nusantara, 2017",,"Wibowo F.W.",,"Institute of Electrical and Electronics Engineers Inc.","2nd International Seminar on Research of Information Technology and Intelligent Systems, ISRITI 2019","5 December 2019 through 6 December 2019",,158597,,9781728145204,,,"English","Int. Semin. Res. Inf. Technol. Intell. Syst., ISRITI",Conference Paper,"Final","",Scopus,2-s2.0-85083308256
