Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Manufacturers,Funding Details,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Noer H.M., Putra M.A.P., Kusdian D., Sfenrianto","57205640000;57205651192;57205653632;55371811200;","Analysis of the use of land value zone applications (ZNT) for mobile-based data collection, web-based calculation and reporting on improving the performance of regional income staff",2019,"International Journal of Civil Engineering and Technology","10","1",,"1515","1522",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060938372&partnerID=40&md5=498454787aea63efeccfbec4d449be1d","Information Systems Management Department, BINUS Graduate Program – Master of Information Systems Management, Bina Nusantara University, Jakarta, 11480, Indonesia","Noer, H.M., Information Systems Management Department, BINUS Graduate Program – Master of Information Systems Management, Bina Nusantara University, Jakarta, 11480, Indonesia; Putra, M.A.P., Information Systems Management Department, BINUS Graduate Program – Master of Information Systems Management, Bina Nusantara University, Jakarta, 11480, Indonesia; Kusdian, D., Information Systems Management Department, BINUS Graduate Program – Master of Information Systems Management, Bina Nusantara University, Jakarta, 11480, Indonesia; Sfenrianto, Information Systems Management Department, BINUS Graduate Program – Master of Information Systems Management, Bina Nusantara University, Jakarta, 11480, Indonesia","For this new method based on Information Technology (IT) is needed in data collection, calculation, and standard reporting as a way to obtain market data, one of which is the Application of Land Value Zones. The purpose of this case study is to find out whether the application will improve the performance of regional income staff. It is hoped that the application will be able to assist in terms of better performance of the results and potential taxes obtained by overcoming the problem. The implementation was carried out directly in Jembrana District of Bali in 2017. This process was carried out with 84 respondents and the results were positive but not significant due to various factors, with results using more than 60% performance improvements. Then it’s clear that there is an increase in performance using the Application and for that information system about taxes can be applied to improve employee performance. © IAEME Publication.","Application of Land Value Zone (ZNT); Employee Performance; Jembrana Regency; Land Building Tax (PBB-P2); Tax Potential",,,,,,"Afsar, A.N., E-loyalty Model in e-Commerce (2013) Mediterranean Journal of Social Sciences, pp. 547-553; Al-Khouri, A.M., Technological and mobility trends in e-government (2013) Business and Management Research, pp. 90-91; Amarnath, K., (2004) Statistical Methods in Consumer Credit Scoring, , Cranes Software International Ltd; Ambarita, S., Subiyanto, S., Yuwono, B.D., Analisis perubahan zona nilai tanah berdasarkan harga pasar untuk menentukan nilai jual objek pajak (njop) dan peningkatan pendapatan asli daerah (pad) (2016) Jurnal Geodesi Undip, pp. 160-161; Harris, B.H., Moor, B.D., Residential property taxes in the United States (2013) Urban Institude, 13; Moll, B., Tanaamah, A.R., Sitokdana, M.N.N., Analisis kinerja sistem informasi dan teknologi informasi untuk menunjang kinerja karyawan menggunakan framework it balanced scorecard (studi kasus pada wi-fi universitas kristen satya wacana) (2017) Jurnal Teknologi Informasi Dan Ilmu Komputer (JTIIK), pp. 322-325; Howe, E.T., Reeb, D.J., The historical evolution of state and local tax systems (2013) eJournal of Tax Research, pp. 2-4. , Ph. D, Ph.D; Greene, H., (1992) A Statistical Model for Credit Scoring, , Department of Economics Stern School of Business; Johansson, K.A., Mobile e-services: State of the art, focus areas, and future directions (2015) International Journal of E-Services and Mobile Applications, pp. 1-5; Laudon, K.C., (2013) E-Commerce 2014: Business, Technology, , Society (Tenthed.). Prentice-Hall; Carter, L., Bélanger, F., The utilization of e-government services: Citizen trust, innovation and acceptance factors (2005) Info Systems J, pp. 5-25; Mashita Rahati, S.K., (2015) Analisis Perubahan Zona Nilai Tanah Kaitannya Dengan Banjir Di Kecamatan Pedurungan Kota Semarang; Pidekso, M.D., Subiyanto, S., Amarrohman, F.J., (2017) Analisis Faktor Aksesibilitas Terhadap Zona Nilai Tanah Dengan Pendekatan Penilaian Massal Dan Sistem Informasi Geografis; Prakasa, B., Subardono, A., (2017) Implementasi Big Data Pada Data Transaksi Tiket Elektronik Bus Rapid Transit (BRT); Saputro, W.E., Subiyanto, S., Sasmito, B., Pembuatan peta zona nilai tanah untuk menentukan nilai indikasi rata-rata (NIR) harga pasar menggunakan sistem informasi geografis di kecamatan ngaliyan, kota semarang (2016) Jurnal Geodesi Undip, pp. 19-22; Shelly, G., (2012) System Analysis and Design, , (Ninth ed.). Course Technology; Trihendradi, C., (2009) Step by Step SPSS 16 Analisis Data Statistik, , Yogyakarta: Penerbit Andi; Waluyo, M., A model of relationship between employee performance and job loyalty in a small company (2018) International Journal of Mechanical Engineering and Technology, 9 (8), pp. 462-469; Ravi Chandra, G., Saraswathi, A.B., A study on impact of performance management system on employee performance with specific reference to tech mahindra, Hyderabad (2018) International Journal of Mechanical Engineering and Technology, 9 (10), pp. 111-120; Kulkarni, N., A study on relationship between employee performance with high performance HR system in automobile industry of Nagpur (2017) Journal of Management, 4 (2), pp. 74-80; Lakshmi, K.N., Sekhar Rao, K.S., A study on role of emotional intelligence on employee performance (2018) International Journal of Civil Engineering and Technology, 9 (3), pp. 440-448; Lathesh, K.R., Avadhani, V.D., A study on social intelligence and its impact on employee performance of insurance sectors in Mysuru city (2018) International Journal of Mechanical Engineering and Technology, 9 (1), pp. 530-537; Setiawan, A., Hasibuan, H.A., Siahaan, A.P.U., Indrawan, M.I., Rusiadi, Fatmawati, I., Wakhyuni, E., Rahayu, S., Dimensions of cultural intelligence and technology skills on employee performance (2018) International Journal of Civil Engineering and Technology, 9 (10), pp. 50-60",,,,"IAEME Publication",,,,,09766308,,,,"English","Int.J. Civ. Eng. Technol.",Article,"Final","",Scopus,2-s2.0-85060938372
