Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Manufacturers,Funding Details,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Cynthia T., Dwi Irvianti L.S.","56820269800;56820123100;","The effect of work engagement and job embeddedness on turnover intention moderates by job performance",2015,"Advanced Science Letters","21","4",,"847","849",,,"10.1166/asl.2015.5900","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940930310&doi=10.1166%2fasl.2015.5900&partnerID=40&md5=09f9259185f3fe3ffc8cb6df8a6947d2","School of Business Management, University of Bina Nusantara, West Jakarta, 11480, Indonesia","Cynthia, T., School of Business Management, University of Bina Nusantara, West Jakarta, 11480, Indonesia; Dwi Irvianti, L.S., School of Business Management, University of Bina Nusantara, West Jakarta, 11480, Indonesia","One of the essential resources in an organization is their human resources which are called employee. Every organization needs good human resource management to manage the relationship and the role of employee to achieve organization’s goal effectively and efficiently. The object of this research was PT. Argo Pantes Tbk that runs its business in textile industry. The purposes of this research was analyzing the impact of Work Engagement and Job Embeddedness to Turnover Intention at PT. Argo Pantes Tbk, partially and simultaneously, and also to analyze the role of Job Performance, as moderating variable. Data of this research were collected through interview and spreading the quesionnaire to 95 employees of PT. Argo Pantes Tbk as respondents by using simple random sampling as sampling technique. The analysis method used were simple and multiple regression and also residual analysis method. The research found that Work Engagement and Job embeddedness have significant impact to Turnover Intention, partially and s imultaneously, and Job Performance will moderate the correlation between Work Engagement, Job Embeddedness and Turnover Intention. © 2015 American Scientific Publishers. All rights reserved.","Job embeddedness; Job performance; Turnover intention; Work engagement",,,,,,"Bakker, A.B., Leiter, M., (2010) Work Engagement: A Handbook of Theory and Research, , Psychology Press, New York; Federman, B., (2009) Employee Engagement: A Road for Creating Profits, , Optimizing Perfomance, and Increasing Loyalty, Jossey Bass, San Fransisco; Federman, B., (2009) Employee Engagement: A Roadmap for Creating Profits, , Optimizing Performance and Increasing Loyalty, John Wiley & Sons, Inc., United States; Halbesleben, J., Wheeler, A., (2008) Work and Stress, 22, p. 242; Mathis, R.L., Jackson, J.H., (2003) Human Resource Management, , Thomson Corporation, United States; Mitchell, T.R., Lee, T.W., (2001) Research in Organizational Behavior, 23, p. 189; Mitchell, T.R., Holtom, B.C., Lee, T.W., Sablynski, C.J., Erez, M., (2001) Academy of Management Journal, 44, p. 1102; Ndayiziveyi, T., (2012) Job Embeddedness, Work Engagement and Turnover Intention of Staff in a Higher Education Institution, , Dissertation, University of South Africa; Robbins, S.P., Mary, C., (2008) Management, , Ninth edn., Pearson Education, New Jersey; Schaufelli, W., Bakker, A., (2006) Educational and Psychological Measurement, 66, p. 701; Sekaran, U., (2006) Research Methods for Business, Metodologi Penelitian Untuk Bisnis, , Edisi 4, Jilid 2, Salemba Empat, Jakarta; Sugiyono, M.P., Alfabeta, C.V., (2006) Bandung, Cetakan Kesebelas","Cynthia, T.; School of Business Management, University of Bina NusantaraIndonesia",,,"American Scientific Publishers",,,,,19366612,,,,"English","Adv. Sci. Lett.",Article,"Final","",Scopus,2-s2.0-84940930310
