Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Manufacturers,Funding Details,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Perbangsa A.S., Bernard, Wijaya R.E., Hutomo R.","56010307400;57211272094;57211265147;57211270984;","Development of Integrated Tourism Portal",2019,"Proceedings of 2019 International Conference on Information Management and Technology, ICIMTech 2019",,, 8843837,"415","419",,,"10.1109/ICIMTech.2019.8843837","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073187641&doi=10.1109%2fICIMTech.2019.8843837&partnerID=40&md5=af26489bb95214b52933c08c3ec640d3","Information Systems Department, Bina Nusantara University, Jakarta, 11480, Indonesia","Perbangsa, A.S., Information Systems Department, Bina Nusantara University, Jakarta, 11480, Indonesia; Bernard, Information Systems Department, Bina Nusantara University, Jakarta, 11480, Indonesia; Wijaya, R.E., Information Systems Department, Bina Nusantara University, Jakarta, 11480, Indonesia; Hutomo, R., Information Systems Department, Bina Nusantara University, Jakarta, 11480, Indonesia","Information technology is an essential means of supporting the development of the tourism sector. Travelers need a travel portal that can accommodate trips that suit their personality. The study aimed to design web-based portals for tourism businesses to create flexible tourism activities for tourists. The portal is also expected to be able to introduce tourism businesses that are not widely known. This study uses the method of distributing questionnaires for data collection. Portal development using Software Development Life Cycle (SDLC). Whereas for analyzing and designing portals use the Object-Oriented Analysis and Design (OOAD) with Unified modeling language (UML) notation. The portal built can make it easy for users to plan trips and help entrepreneurs involved in expanding their business network. © 2019 IEEE.","OOAD; portal; tourism; UML","Computer software; Information management; Life cycle; Object oriented programming; Portals; Surveys; Unified Modeling Language; Business networks; Object oriented analysis and design; OOAD; Portal development; Software development life cycle; tourism; Tourism activities; Web-based portal; Software design",,,,,"Middleton, V., Fyall, A., Morgan, M., Ranchhod, A., (2009) Marketing in Travel and Tourism, , United Kingdom: Routledge; Chen, C., Petrick, J.F., (2016) Why People Travel? Examining Perceived Benefits of Tourism; Van Vuuren, C., Africa, S., Slabbert, E., Africa, S., (2011) Travel Motivations and Behaviour of Tourists to A South African, 1, pp. 295-304; Durko, A.M., Petrick, J.F., (2016) The Benefits of Travel:: Family and Relationships Review of Literature; (2016) Penetrasi & Perilaku Pengguna Internet Indonesia. Jakarta: Polling Indonesia, , Asosiasi Penyelenggara Jasa Internet Indonesia (APJII); Anandan, R., Sipahimalani, R., Bharadwaj, A., Jhangiani, J., Kim, D., Ramesh, S., (2016) E-conomy SEA: Unlocking the $200B Digital Opportunity, , https://www.thinkwithgoogle.com/intl/en-apac/trends-and-insights/economy-sea-unlocking-200b-digital-opportunity/, [Accessed: 11-May-2019]; (2016) Menguak Peluang Bisnis Online Travel Dari Traveloka Dan Tiket. Com, , infokomputer.grid.id/2015/11/fitur/peluang-bisnis-online-travelagency-traveloka-tiket-com/, Erry. [Accessed: 11-May-2019]; (2016) Data Kunjungan Wisatawan Mancanegara Bulanan Tahun 2016, , http://www.kemenpar.go.id/post/data-kunjunganwisatawan-mancanegara-bulanan-tahun-2016, Kementrian Pariwisata Republik Indonesia (Kemenpar). [Accessed: 11-May-2019]; (2016) Target Kunjungan 12 Juta Wisatawan Mancanegara Dan 260 Juta Wisatawan Nusantara, , Badan Kepegawaian Negara (BKN), Menteri Pariwisata. Jakarta; Lupiyoadi, R., Hamdani, A., (2006) Manajemen Pemasaran Jasa, , 2nd Edition. Jakarta: Penerbit Salemba Empat; Kotler, P., Lee, N., (2005) Best of Breed: When It Comes to Gaining A Market Edge while Supporting A Social Cause Corporate Social Marketing Leads the Pack, , Northwest University, USA; Perbangsa, A.S., Suhartono, J., Muljo, H.H., Pardamean, B., Research grants management information systems model (2017) Proceedings of 2016 International Conference on Information Management and Technology, ICIMTech 2016; Raggett, D., (2005) Getting Started with HTML, , (Online). Diakses 20 Juni 2017 dari w3. org/MarkUp/Guide/; Satzinger, J.W., Jackson, R.B., Burd, S.D., (2012) Systems Analysis and Design in A Changing World, , United States of America: Course Technology",,,"BINUS University;IEEE Indonesia Section","Institute of Electrical and Electronics Engineers Inc.","4th International Conference on Information Management and Technology, ICIMTech 2019","19 August 2019 through 20 August 2019",,152147,,9781728133331,,,"English","Proc. Int. Conf. Inf. Manag. Technol., ICIMTech",Conference Paper,"Final","",Scopus,2-s2.0-85073187641
